西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201512	1325   	恒大        	           1.00	           9.22	           5.09	          18.50	           1.14	     1109886.00	       98244.00	      193094.00	          15.72	           1.00	          10.95	          -7.93	          60.71	        1300.04	           7.84	Y
201512	1326   	台化        	           4.72	          11.00	           9.63	          48.41	           1.53	   329349307.00	    31617547.00	    58244554.00	          10.24	           1.10	          10.93	         -17.96	          89.42	         256.13	          35.07	Y
201512	1333   	恩得利      	           -.33	           1.67	          -6.76	           4.61	           1.13	      850745.00	      -34052.00	       31772.00	          14.56	            .80	          -3.30	         -27.96	         -27.05	          91.01	          56.60	Y
201512	1336   	台翰        	          -2.38	            .51	         -10.11	          22.16	            .37	     1826645.00	     -149080.00	       11488.00	           2.15	            .53	          -9.63	         -12.82	         -76.02	          95.93	          48.84	Y
201512	1337   	再生-KY     	           1.50	           7.91	           3.83	          39.70	            .46	     4960131.00	      390463.00	      909029.00	          20.92	            .42	          11.56	          -7.39	         -44.00	         394.25	           9.05	Y
201512	1338   	廣華-KY     	           9.04	          16.35	          11.83	          77.15	           1.54	     8386950.00	      753334.00	     1454723.00	          23.89	           1.16	          12.05	          -1.61	           3.14	         251.59	          29.02	Y
201512	1339   	昭輝        	           4.60	          17.78	          13.86	          39.68	           1.54	     2153843.00	      348631.00	      743376.00	          30.78	           1.15	          20.37	          49.58	          28.11	         164.79	          40.88	Y
201512	1340   	勝悅-KY     	           7.51	          18.02	          16.11	          49.15	           1.30	     3198020.00	      862813.00	     1062745.00	          33.32	           1.16	          32.21	           3.35	          -8.05	         832.87	          11.63	Y
201512	1402   	遠東新      	           1.61	           7.04	           5.61	          36.86	            .70	   217294309.00	    14686369.00	    40415765.00	          23.16	            .64	           9.04	          -7.46	           5.76	         119.83	          49.80	Y
201512	1409   	新纖        	            .46	           3.07	           2.42	          15.21	            .63	    34786627.00	      813749.00	     3559335.00	          13.51	            .24	           2.96	         -12.73	          -7.52	         101.99	          74.74	Y
201512	1410   	南染        	           1.64	          13.90	          10.47	          16.53	           1.46	      593927.00	      128695.00	      211451.00	          36.71	           1.14	          24.36	          -1.15	          15.62	         686.08	          18.73	Y
201512	1413   	宏洲        	            .03	          -3.44	            .44	           6.37	           1.18	     2558491.00	        3359.00	      129727.00	          -3.79	            .77	            .75	         -27.81	          22.53	         115.26	          63.48	Y
201512	1414   	東和        	            .03	           1.66	            .23	          13.98	            .48	      987558.00	        7218.00	       81085.00	           4.49	            .48	            .25	         -16.72	         -29.97	          92.88	          35.64	N
201512	1416   	廣豐        	           -.13	            .91	           -.68	          19.09	            .95	     1156220.00	      -35325.00	        9614.00	          19.77	            .77	          -1.02	          17.46	           4.12	         111.82	          57.66	Y
201512	1417   	嘉裕        	          -1.01	          -4.14	          -8.48	          11.16	            .47	     3554930.00	     -384603.00	     -186402.00	          21.34	            .50	         -10.70	           8.08	         -18.39	         250.54	          26.83	Y
201512	1418   	東華        	          -1.46	          -3.41	         -29.72	           4.11	           1.38	     1455082.00	     -180081.00	      -65071.00	          -3.90	            .82	         -12.18	         -27.60	        -259.53	          45.84	          71.93	Y
201512	1419   	新紡        	            .39	           2.76	           1.53	          24.05	           1.58	      881567.00	      111415.00	      257809.00	          18.78	           1.27	          10.16	          -5.36	         -27.59	          61.00	          36.11	Y
201512	1423   	利華        	           -.21	           -.48	          -1.39	          14.92	            .46	      641157.00	      -36010.00	      -13800.00	           8.74	            .42	          -4.99	          -7.06	         535.98	        6941.60	           8.89	N
201512	1432   	大魯閣      	           -.74	          -4.11	          -7.88	          13.88	           1.60	      266814.00	     -137939.00	     -140919.00	          58.24	            .90	         -50.35	         192.69	         259.84	          84.36	          54.82	Y
201512	1434   	福懋        	           1.68	           9.05	           5.95	          31.33	            .96	    42872570.00	     3223952.00	     6809268.00	          14.32	            .83	           8.77	         -11.04	           6.97	         216.11	          29.96	Y
201512	1435   	中福        	           -.03	           1.63	           -.38	           7.51	            .75	         883.00	       -3617.00	        3778.00	          88.45	            .63	         -11.95	          11.30	          11.78	       10126.32	          15.44	Y
201512	1436   	華友聯      	           -.55	           1.39	          -1.65	          32.45	           1.24	      268587.00	      -38046.00	       27223.00	          29.40	           1.04	          -8.56	         -83.02	         -83.09	         152.70	          65.78	Y
201512	1437   	勤益控      	            .26	           2.87	           1.12	          23.58	            .52	      372644.00	       52543.00	      279034.00	          25.26	            .67	           7.28	         -27.75	         -13.57	         333.16	          49.48	Y
201512	1438   	裕豐        	            .11	           2.58	           2.02	           5.36	            .86	       23634.00	       10982.00	       12834.00	          75.16	            .76	          54.05	          90.00	          86.78	       32111.55	          11.39	N
201512	1439   	中和        	            .01	            .31	            .03	          21.57	            .62	      342294.00	         638.00	        6889.00	           4.42	            .58	            .13	         -15.43	            .55	        8931.42	           7.68	N
201512	1440   	南紡        	            .75	           6.33	           4.43	          15.59	            .91	    21338253.00	     1152213.00	     2559853.00	          13.31	            .72	           6.77	           3.66	          64.04	         111.17	          35.70	Y
201512	1441   	大東        	           -.93	            .36	         -10.00	           8.75	            .80	     1833542.00	      -83579.00	        7968.00	           6.35	            .79	          -4.77	          10.30	         394.11	         102.77	          73.07	Y
201512	1442   	名軒        	           2.44	           5.85	          12.27	          20.35	            .85	     2097813.00	      562658.00	      624138.00	          39.49	            .80	          29.45	          44.59	          32.20	         377.89	          65.84	Y
201512	1443   	立益        	           -.89	           -.33	         -18.94	           8.91	            .59	     1314739.00	     -205413.00	       -8849.00	           1.43	            .67	         -15.20	         -24.72	         133.44	          66.04	          79.26	Y
201512	1444   	力麗        	            .43	           6.71	           3.35	          11.89	            .80	    10408732.00	      408860.00	     1075055.00	           7.89	            .74	           4.46	          -9.75	          71.10	         120.89	          33.53	Y
201512	1445   	大宇        	            .65	           6.91	           4.70	          13.99	            .67	     1843522.00	       89661.00	      155095.00	          12.36	            .56	           5.59	          -3.51	          68.51	         749.10	          16.45	Y
201512	1446   	宏和        	           -.28	            .49	          -2.07	          12.99	           1.68	      877488.00	      -38203.00	       18482.00	          16.41	           1.25	           -.22	           4.45	         -12.54	         173.80	          52.80	Y
201512	1447   	力鵬        	            .02	           3.92	            .43	          12.02	            .76	    16681998.00	       46190.00	      691536.00	           2.32	            .75	            .30	         -25.40	         -48.14	         123.03	          50.47	Y
201512	1449   	佳和        	          -2.25	          -4.23	         -21.76	           7.23	            .83	     3097179.00	     -270738.00	     -108223.00	           1.60	            .59	          -6.80	         -10.21	         249.50	         117.76	          79.17	Y
201512	1451   	年興        	           1.69	          11.41	           6.64	          24.89	            .91	    12828147.00	      671924.00	     1578713.00	          10.80	            .77	           6.42	          -3.09	          30.18	         406.95	          26.14	Y
201512	1452   	宏益        	           2.80	          14.49	          15.98	          18.51	           1.27	     2011239.00	      370781.00	      456674.00	          16.92	           1.15	          20.98	          -6.52	          38.60	         803.00	           9.34	N
201512	1453   	大將        	            .62	           5.40	           5.52	          11.30	            .75	      317864.00	       54234.00	       64374.00	          30.03	            .70	          17.11	          36.18	         580.68	         943.09	          11.57	Y
201512	1454   	台富        	            .79	           8.99	           6.33	          12.70	            .78	     2074897.00	      104844.00	      197520.00	          11.17	            .69	           6.13	          -1.83	          30.10	         317.04	          23.18	Y
201512	1455   	集盛        	            .22	           6.94	           1.77	          12.22	            .68	    14990727.00	      132151.00	      888916.00	           2.60	            .64	            .95	         -17.51	          -6.12	         180.11	          34.82	Y
201512	1456   	怡華        	           1.24	           3.41	          11.20	          11.71	           1.02	      478985.00	      115747.00	      210463.00	          14.24	            .89	          20.49	         -37.62	         628.27	          79.57	          75.90	Y
201512	1457   	宜進        	           1.71	           3.04	           9.67	          15.18	           1.01	     4298356.00	      530322.00	      859182.00	           6.94	            .71	          12.54	            .62	            .53	         111.17	          46.36	Y
201512	1459   	聯發        	            .72	           5.83	           6.01	          10.71	           1.17	     3924793.00	      231081.00	      559495.00	           8.86	           1.02	           7.07	          -3.52	          96.27	         139.30	          49.12	Y
201512	1460   	宏遠        	           1.03	          11.15	           9.42	          11.00	           1.47	     8190873.00	      451512.00	     1038088.00	          20.02	           1.02	           6.32	            .40	          13.11	         154.25	          50.13	Y
201512	1463   	強盛        	            .51	           3.87	           4.17	          12.06	           1.49	      521793.00	       85181.00	      117889.00	          18.80	            .89	          15.71	          -4.68	         -10.60	         177.43	          42.48	Y
201512	1464   	得力        	           1.40	           9.10	           9.89	          15.35	           2.13	     7127904.00	      397866.00	      802914.00	          18.39	           1.16	           6.81	          25.39	          62.56	         121.01	          53.25	Y
201512	1465   	偉全        	           1.00	           6.98	           5.60	          17.63	            .84	     2305028.00	      134900.00	      202910.00	          14.33	            .57	           6.54	         -14.55	           1.91	         592.88	          14.24	Y
201512	1466   	聚隆        	            .07	           4.84	            .42	          16.68	           1.06	     4097215.00	        7963.00	      174091.00	           6.74	            .87	            .27	         -18.82	         -24.26	         190.36	          48.34	Y
201512	1467   	南緯        	            .01	           3.99	          -1.89	          10.51	           1.59	     6891698.00	      -55528.00	      270959.00	          19.45	            .95	           -.20	          -4.09	          -3.10	         156.76	          60.47	Y
201512	1468   	昶和        	           -.33	           1.14	          -4.97	           7.06	           1.37	      582285.00	      -60109.00	       27785.00	          13.12	           1.05	         -10.32	          -1.03	          65.90	         173.32	          51.78	Y
201512	1469   	理隆        	           -.05	            .91	           -.33	          14.53	            .87	      415582.00	       -5808.00	        8786.00	          11.68	            .85	          -1.25	         -12.49	           8.15	         229.85	          20.54	Y
201512	1470   	大統染      	            .71	          11.20	           6.40	          11.19	           1.66	      762523.00	       61101.00	      121484.00	          21.93	           1.48	           9.85	           2.34	           4.82	         675.16	          10.87	N
201512	1471   	首利        	          -1.78	          -4.38	         -14.51	          11.34	            .43	     1740516.00	     -358584.00	     -198549.00	          -8.10	            .37	         -21.08	         -54.88	        -244.17	         273.18	          17.35	Y
201512	1472   	三洋紡      	           -.50	           1.53	         -11.38	           5.05	           2.77	      752040.00	      -37843.00	       15646.00	            .16	           1.49	          -4.95	         -23.38	         -74.72	          78.93	          67.12	Y
201512	1473   	台南        	            .65	            .89	          -4.35	          27.60	           1.08	     9563973.00	     -192036.00	       69608.00	          16.34	            .82	          -1.12	           4.67	          -5.24	         161.79	          44.36	Y
201512	1474   	弘裕        	            .70	           6.35	           5.03	          14.11	            .66	     3502011.00	       90942.00	      226563.00	          10.42	            .58	           3.25	           -.90	          30.82	         132.61	          47.61	Y
201512	1475   	本盟        	           1.78	          -6.98	         -18.73	           7.58	           1.19	      222553.00	      -38112.00	       15694.00	          -5.92	           1.53	         -17.20	            .64	          43.20	         196.35	          51.27	Y
201512	1476   	儒鴻        	          15.99	          36.16	          39.28	          45.11	          10.05	    25520749.00	     4173780.00	     5913211.00	          28.03	           6.83	          20.07	          22.44	          30.75	         194.24	          33.41	Y
201512	1477   	聚陽        	          10.90	          23.72	          25.20	          45.56	           5.11	    23358507.00	     2176954.00	     3046331.00	          23.60	           3.43	          11.52	          11.82	          21.75	         192.26	          32.78	Y
201512	1503   	士電        	           2.39	           6.52	           5.98	          41.14	           1.01	    19469139.00	     1300551.00	     2259944.00	          20.64	            .72	           8.14	            .87	           2.26	         147.05	          36.73	Y
201512	1504   	東元        	           1.60	           7.63	           6.71	          23.97	           1.11	    48598573.00	     3514116.00	     6098501.00	          25.51	            .78	           9.39	          -9.58	          -7.44	         186.19	          39.09	Y
201512	1506   	正道        	            .29	           6.33	           2.41	          10.27	           1.42	     1549896.00	       32548.00	      171264.00	          17.74	            .94	           1.52	          -1.05	          12.93	         309.36	          50.98	Y
201512	1507   	永大        	           4.53	           9.28	          15.62	          29.45	           1.62	    23075015.00	     1878790.00	     2893037.00	          26.84	            .64	          10.80	          -3.25	            .30	         126.95	          59.97	Y
201512	1512   	瑞利        	           -.83	           5.30	          -9.02	           8.11	            .73	     4096907.00	     -152746.00	      333483.00	          12.35	            .64	          -2.60	           4.08	          21.98	         115.82	          68.85	Y
201512	1513   	中興電      	           1.34	           7.71	           7.17	          17.93	            .96	     8740388.00	      548947.00	     1158828.00	          20.25	            .66	           6.97	          -8.55	           3.66	         162.27	          49.70	Y
201512	1514   	亞力        	            .59	           3.67	           4.32	          13.43	            .62	     3542976.00	      117888.00	      178123.00	          12.97	            .45	           3.78	           4.11	           -.67	         168.98	          45.07	Y
201512	1515   	力山        	            .70	           5.54	           5.32	          13.31	            .78	     3455806.00	      127919.00	      305059.00	          23.14	            .66	           4.55	          -4.17	          11.96	         115.92	          57.03	Y
201512	1516   	川飛        	           2.91	          22.76	          25.18	          13.80	           1.59	      300682.00	       66549.00	       74426.00	           5.50	           1.25	          22.17	          43.80	          -6.54	        1216.92	          21.18	N
201512	1517   	利奇        	            .61	           6.88	           3.98	          15.61	            .72	     3456535.00	      153737.00	      372678.00	          14.14	            .49	           5.99	         -10.57	         -16.50	         424.40	          29.56	Y
201512	1519   	華城        	            .86	           5.23	           7.14	          12.08	           1.27	     5715358.00	      225265.00	      414745.00	          17.87	            .70	           5.23	          11.55	           4.35	         159.21	          59.60	Y
201512	1521   	大億        	           5.90	          19.10	          25.87	          23.45	           3.83	     5731553.00	      449612.00	      674853.00	          16.90	           1.87	           9.30	          15.50	           7.65	         141.28	          51.11	Y
201512	1522   	堤維西      	           2.43	          14.20	          13.58	          19.00	           1.24	    15517340.00	      870690.00	     2557699.00	          21.92	            .79	           7.44	           7.78	          28.02	         111.37	          64.04	Y
201512	1524   	耿鼎        	          -1.06	           5.39	          -9.65	          10.47	            .65	     2493564.00	     -190451.00	      252238.00	          18.44	            .72	          -9.21	            .44	          29.88	          62.97	          59.38	Y
201512	1525   	江申        	           6.31	          12.87	          13.47	          48.91	           1.58	     1201629.00	      437216.00	      515863.00	          10.87	           1.31	          39.93	           1.34	          -1.95	         156.60	          19.11	Y
201512	1526   	日馳        	           1.45	           9.36	          12.74	          12.06	           1.17	      903255.00	       72685.00	      110340.00	          22.71	            .85	           9.65	          19.44	          17.55	         180.96	          53.92	Y
201512	1527   	鑽全        	           6.75	           9.23	          29.58	          25.59	           2.47	     3510835.00	      995371.00	     1476969.00	          29.69	           1.29	          36.19	          11.18	          16.22	         125.98	          76.03	N
201512	1528   	恩德        	           -.24	           1.36	          -1.95	          12.79	            .72	     3136687.00	      -42090.00	       62260.00	          28.92	            .63	          -1.38	          -4.04	          17.96	         165.92	          50.74	Y
201512	1529   	樂士        	           -.72	          -6.28	         -54.65	            .95	           4.72	       83182.00	     -216115.00	     -210583.00	          11.12	           2.77	        -259.93	         -21.28	         240.78	          90.63	          44.56	Y
201512	1530   	亞崴        	           2.98	           5.99	          10.10	          28.48	           1.11	     3838956.00	      275440.00	      502947.00	          20.58	            .82	           9.48	          -2.72	          -8.28	         136.53	          59.09	Y
201512	1531   	高林股      	            .79	           6.43	           3.50	          22.12	            .80	     2538380.00	      145279.00	      353523.00	          21.36	            .67	           7.68	          -8.62	          12.95	         330.42	          25.43	Y
201512	1532   	勤美        	           2.80	           8.89	           9.60	          31.90	            .82	    17320553.00	     1855209.00	     3246072.00	          24.33	            .59	          12.78	           2.69	          10.51	         203.91	          46.74	Y
201512	1533   	車王電      	           1.72	           8.39	           7.16	          24.13	           1.64	     2459036.00	      162715.00	      368171.00	          36.36	           1.19	           9.97	          -7.47	          -6.80	         196.49	          47.54	Y
201512	1535   	中宇        	           4.11	           8.57	          14.27	          28.24	           2.10	     9571216.00	      508913.00	      615642.00	           9.04	           1.16	           6.10	          -7.54	         -15.84	         180.77	          48.72	Y
201512	1536   	和大        	           4.62	          20.48	          30.37	          16.25	           7.45	     5299071.00	     1087652.00	     1665552.00	          36.44	           3.55	          25.13	          25.08	          49.26	         159.97	          56.77	Y
201512	1537   	廣隆        	           9.42	          27.63	          24.57	          40.88	           3.22	     6943871.00	      801605.00	     1224517.00	          20.59	           2.36	          15.15	           2.63	          10.11	         365.96	          25.66	Y
201512	1538   	正峰新      	           -.65	            .63	          -6.99	           8.97	            .56	      757608.00	      -54439.00	       16358.00	          14.95	            .66	          -7.19	         -12.49	          -5.52	          87.10	          55.92	Y
201512	1539   	巨庭        	           3.42	          13.86	          24.58	          15.15	           1.95	     2756558.00	      223284.00	      343908.00	          14.37	           1.10	          10.16	          10.11	          52.41	         128.14	          66.61	Y
201512	1540   	喬福        	            .73	           4.91	           4.15	          17.19	           1.00	      836945.00	       57935.00	       84348.00	          17.73	            .86	           8.16	         -25.91	         -50.42	         554.35	          14.65	Y
201512	1541   	錩泰        	           3.59	          19.24	          25.37	          15.13	           2.85	     2909577.00	      283152.00	      420092.00	          21.28	           1.69	          12.30	           7.43	          49.72	         163.80	          47.49	Y
201512	1558   	伸興        	          14.19	          24.68	          20.55	          71.72	           1.92	     6028109.00	      868605.00	     1400178.00	          25.74	           1.46	          18.90	          -3.66	           2.39	         322.89	          25.68	Y
201512	1560   	中砂        	           4.14	          20.68	          15.28	          26.95	           1.90	     4067474.00	      583324.00	     1063020.00	          30.88	           1.44	          17.45	          -7.09	         -13.02	         207.93	          25.90	N
