20161125	2017	14	0	0
20161125	4540	51	10	0
20161125	6222	5	0	0
20161125	6486	4	2	0
20161125	3209	1	0	0
20161125	2014	8	1	0
20161125	2383	1	0	0
20161125	2610	6	3	0
20161125	3236	1	0	0
20161125	2605	17	1	0
20161125	1108	3	0	0
20161125	3609	2	0	0
20161125	2634	1	0	0
20161125	2881	3	0	0
20161125	6488	3	0	0
20161125	2360	1	0	0
20161125	2887	1	0	0
20161125	5603	1	0	0
20161125	5269	1	0	0
20161125	1605	2	0	0
20161125	8085	0	0	0
20161125	1216	2	1	0
20161125	2330	3	0	0
20161125	3010	1	0	0
20161125	2012	3	0	0
20161125	1810	2	0	0
20161125	3702	0	0	0
20161125	3167	15	2	0
20161125	2317	1	1	0
20161125	1303	10	1	0
20161125	2892	5	0	0
20161125	1473	6	0	0
20161125	3490	0	0	0
20161125	2455	10	0	0
20161125	2009	6	0	0
20161125	2301	1	0	0
20161125	2207	3	0	0
20161125	2731	0	1	0
20161125	5287	2	2	0
20161125	2739	1	1	0
20161125	3566	4	0	0
20161125	8279	1	0	0
20161125	2030	3	0	0
20161125	﻿1101	2	1	0
20161125	3519	10	0	0
20161125	6702	8	12	0
20161125	6407	1	0	0
20161125	2612	0	1	0
20161125	1301	2	0	0
20161125	2492	1	0	0
20161125	9921	2	0	0
20161125	9962	1	0	0
20161125	4198	1	0	0
20161125	9937	9	2	0
20161125	4129	10	0	0
20161125	2905	3	1	0
20161125	1102	1	1	0
20161125	2530	1	0	0
20161125	2504	6	3	0
20161125	9940	4	1	0
20161125	3149	1	0	0
20161125	3045	1	0	0
20161125	2015	12	2	0
20161125	1439	2	0	0
20161125	2382	1	0	0
20161125	2025	2	0	0
20161125	3372	4	0	0
20161125	1402	1	0	0
20161125	2231	1	0	0
20161125	9957	1	0	0
20161125	1259	3	2	0
20161125	5706	0	1	0
20161125	6425	1	0	0
20161125	3694	1	0	0
20161125	1722	1	0	0
20161125	2913	1	0	0
20161125	8415	1	0	0
20161125	2618	3	2	0
20161125	2204	13	2	0
20161125	2603	4	3	0
20161125	2013	5	1	0
20161125	2008	7	4	0
20161125	6469	1	0	0
20161125	3701	0	0	0
20161125	2010	1	1	0
20161125	3038	4	1	0
20161125	8069	1	0	0
20161125	2059	2	0	0
20161125	2002	1	0	0
20161125	1234	1	0	0
20161125	2031	1	0	0
20161125	2850	9	0	0
20161125	5347	15	2	0
20161125	2308	2	0	0
20161125	2888	4	0	0
20161125	1762	1	0	0
20161125	6492	2	0	0
20161125	1806	3	0	0
20161125	8299	1	0	0
20161125	6239	1	0	0
20161125	2496	4	0	0
20161125	3426	1	0	0
20161125	3554	5	0	0
20161125	4904	2	0	0
20161125	2331	1	0	0
20161125	1315	2	0	0
20161125	3615	0	1	0
20161125	5315	1	0	0
20161125	3324	1	0	0
20161125	5007	2	0	0
20161125	2020	3	1	0
20161125	8923	3	0	0
20161125	2867	1	0	0
20161125	8150	0	0	0
20161125	1723	0	0	0
20161125	8440	0	0	0
20161125	8182	0	1	0
20161125	2886	2	0	0
20161125	6130	1	0	0
20161125	3036	0	0	0
20161125	5314	4	1	0
20161125	3443	5	0	0
20161125	4805	2	0	0
20161125	2882	4	0	0
20161125	3662	1	1	0
20161125	3474	1	0	0
20161125	3118	1	0	0
20161125	9917	1	2	0
20161125	1603	3	0	0
20161125	3483	0	1	0
20161125	1454	1	0	0
20161125	6434	0	1	0
20161125	1435	0	0	0
20161125	2633	2	0	0
20161125	1459	2	1	0
20161125	5483	3	0	0
20161125	1536	1	0	0
20161125	9955	1	0	0
20161125	1229	1	0	0
20161125	6104	1	0	0
20161125	5452	1	0	0
20161125	4530	1	0	0
20161125	2640	0	0	0
