20161105	6483	1	0	0
20161105	4540	46	6	0
20161105	9921	2	2	0
20161105	5347	29	5	0
20161105	2017	19	1	0
20161105	5238	1	0	0
20161105	6488	3	0	0
20161105	4946	4	0	0
20161105	1108	6	1	0
20161105	2204	24	2	0
20161105	2596	2	0	0
20161105	2015	15	1	0
20161105	3481	1	0	0
20161105	1473	10	0	0
20161105	6147	2	0	0
20161105	1708	2	0	0
20161105	3576	0	0	0
20161105	2704	1	0	0
20161105	2887	1	0	0
20161105	3492	1	0	0
20161105	3234	2	0	0
20161105	2013	8	5	0
20161105	8201	2	0	0
20161105	2439	1	0	0
20161105	2377	2	0	0
20161105	8436	1	0	0
20161105	8923	5	1	0
20161105	4730	2	0	0
20161105	3167	11	2	0
20161105	4949	7	1	0
20161105	3149	1	0	0
20161105	1806	9	0	0
20161105	1503	2	0	0
20161105	1216	3	1	0
20161105	2008	6	3	0
20161105	5220	5	0	0
20161105	2516	0	0	0
20161105	6435	3	0	0
20161105	8110	3	0	0
20161105	2721	2	0	0
20161105	6486	14	0	0
20161105	9940	4	2	0
20161105	4994	3	0	0
20161105	1476	2	0	0
20161105	5903	3	0	0
20161105	3372	1	0	0
20161105	1565	3	0	0
20161105	4129	11	3	0
20161105	1611	2	0	0
20161105	1757	1	0	0
20161105	2707	5	0	0
20161105	4743	3	0	0
20161105	2010	5	1	0
20161105	2719	2	1	0
20161105	9924	2	0	0
20161105	2009	4	1	0
20161105	3056	1	0	0
20161105	6130	4	1	0
20161105	6279	1	0	0
20161105	2012	6	0	0
20161105	3662	0	1	0
20161105	3443	12	1	0
20161105	2330	3	1	0
20161105	4192	1	1	0
20161105	911608	2	1	0
20161105	6407	6	0	0
20161105	4162	1	0	0
20161105	3444	1	0	0
20161105	1613	0	0	0
20161105	9955	3	0	0
20161105	8182	1	0	0
20161105	1326	3	0	0
20161105	1259	8	1	0
20161105	2745	1	1	0
20161105	1818	3	0	0
20161105	1536	6	0	0
20161105	5515	3	1	0
20161105	2331	2	0	0
20161105	﻿1101	2	0	0
20161105	2455	7	1	0
20161105	2882	2	0	0
20161105	3673	1	0	0
20161105	6107	1	0	0
20161105	3038	11	1	0
20161105	2461	1	0	0
20161105	2357	3	0	0
20161105	1597	0	0	0
20161105	2901	1	0	0
20161105	3376	1	0	0
20161105	2303	1	0	0
20161105	2029	1	0	0
20161105	5287	5	1	0
20161105	2546	1	0	0
20161105	2382	0	2	0
20161105	9908	2	0	0
20161105	5007	5	2	0
20161105	2014	11	1	0
20161105	1303	7	1	0
20161105	3045	4	0	0
20161105	9937	18	4	0
20161105	6187	1	0	0
20161105	3356	1	0	0
20161105	8932	1	0	0
20161105	2451	1	0	0
20161105	1340	1	0	0
20161105	1301	2	1	0
20161105	2603	4	0	0
20161105	6508	1	0	0
20161105	2412	2	0	0
20161105	4532	1	0	0
20161105	3452	1	0	0
20161105	8329	1	0	0
20161105	2884	1	0	0
20161105	2610	2	0	0
20161105	2301	1	0	0
20161105	2353	1	0	0
20161105	6124	0	0	0
20161105	2471	1	1	0
20161105	6213	1	0	0
20161105	4934	1	0	0
20161105	2633	3	0	0
20161105	8936	1	0	0
20161105	1902	1	0	0
20161105	8222	1	0	0
20161105	5314	3	2	0
20161105	8440	0	1	0
20161105	2605	3	0	0
20161105	6222	4	3	0
20161105	6510	1	0	0
20161105	4174	0	1	0
20161105	2101	1	0	0
20161105	8464	1	0	0
20161105	3625	1	0	0
20161105	1414	1	0	0
20161105	2317	1	0	0
20161105	2504	1	2	0
20161105	2609	1	0	0
20161105	2833	1	0	0
20161105	2006	2	1	0
20161105	2705	1	0	0
20161105	1102	2	0	0
20161105	9911	4	0	0
20161105	Y9999	1	0	0
20161105	2020	2	2	0
20161105	3702	3	0	0
20161105	1603	2	0	0
20161105	8112	0	1	0
20161105	3299	1	0	0
20161105	2356	1	0	0
20161105	1418	1	0	0
20161105	1324	1	2	0
20161105	2025	2	1	0
20161105	3554	0	1	0
20161105	6531	1	0	0
20161105	1439	0	1	0
20161105	2379	2	0	0
20161105	8088	1	0	0
20161105	3040	3	0	0
20161105	2239	1	0	0
20161105	3345	1	0	0
20161105	6505	1	0	0
20161105	8458	0	0	0
20161105	3431	1	0	0
20161105	2880	1	0	0
20161105	3011	1	0	0
20161105	1235	2	0	0
20161105	4402	1	0	0
20161105	2308	1	0	0
20161105	3519	1	1	0
20161105	8085	2	0	0
20161105	1604	1	0	0
20161105	3029	1	0	0
20161105	2421	1	0	0
20161105	2743	1	0	0
20161105	1315	2	1	0
20161105	1737	1	0	0
20161105	6016	1	0	0
20161105	8450	0	0	0
20161105	2515	1	0	0
20161105	2034	0	1	0
20161105	9905	1	0	0
20161105	4716	1	0	0
20161105	1463	1	0	0
20161105	5529	0	1	0
20161105	2371	1	0	0
20161105	5603	4	0	0
20161105	4420	2	0	0
20161105	8940	1	0	0
20161105	8937	1	0	0
20161105	2618	4	0	0
20161105	2850	5	1	0
20161105	2888	1	0	0
20161105	2841	1	0	0
20161105	1702	1	0	0
20161105	6462	1	0	0
20161105	5233	1	0	0
20161105	3118	1	0	0
20161105	6487	1	0	0
20161105	1229	1	0	0
20161105	3095	2	0	0
20161105	3018	2	0	0
20161105	1540	1	0	0
20161105	8109	1	0	0
20161105	4714	1	0	0
20161105	1605	1	0	0
20161105	2881	1	0	0
20161105	4904	1	0	0
20161105	6116	1	0	0
20161105	2380	1	0	0
20161105	1234	1	0	0
20161105	4142	1	0	0
20161105	6275	1	0	0
20161105	1713	1	0	0
20161105	4938	1	0	0
20161105	2383	2	0	0
20161105	3074	1	0	0
20161105	1440	0	0	0
20161105	8941	0	0	0
20161105	2739	1	0	0
20161105	5426	1	0	0
20161105	8279	1	1	0
20161105	8358	1	0	0
20161105	3162	1	0	0
20161105	8942	1	0	0
