1718	Negative	-6.0604	1.0684	1.0684	1.0684	1.0684	1.0684	1.0684	6.4104	0.05	0	0	0	0	0	0	0	0
6150	Positive	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0	0	0	0	0	0	0	0
6151	Negative	-2.299	0.4415	0.4415	0.4415	0.4415	0.4415	0.4415	2.649	0.05	0	0	0	0	0	0	0	0
6152	Negative	-3.6238	0.6623	0.6623	0.6623	0.6623	0.6623	0.6623	3.9738	0.05	0	0	0	0	0	0	0	0
6153	Negative	-12.9206	2.2141	2.2141	2.2141	2.2141	2.2141	2.2141	13.2846	0.052	1.0	0.0	0.0	0	0	0	0	0
6154	Positive	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0	0	0	0	0	0	0	0
6155	Positive	8.7182	-1.3947	-1.3947	-1.3947	-1.3947	-1.3947	-1.3947	-8.3682	0.05	0	0	0	0	0	0	0	0
6156	Negative	-56.635	9.4975	9.4975	9.4975	9.4975	9.4975	9.4975	56.985	0.05	0	0	0	0	0	0	0	0
6158	Positive	11.3594	-1.8349	-1.8349	-1.8349	-1.8349	-1.8349	-1.8349	-11.0094	0.05	0	0	0	0	0	0	0	0
4732	Negative	-54.7546	9.1841	9.1841	9.1841	9.1841	9.1841	9.1841	55.1046	0.05	0	0	0	0	0	0	0	0
4733	Negative	-56.3376	9.4526	9.4526	9.4526	9.4526	9.4526	9.4526	56.7156	0.054	2.0	0.0	0.0	0	0	0	0	0
4730	Positive	10.3514	-1.6529	-1.6529	-1.6529	-1.6529	-1.6529	-1.6529	-9.9174	0.062	6.0	0.0	0.0	0	0	0	0	0
4736	Negative	-1.7566	0.3231	0.3231	0.3231	0.3231	0.3231	0.3231	1.9386	0.026	2.0	1.0	0.0	0	0	0	0	0
4737	Positive	3.682	-0.553	-0.553	-0.553	-0.553	-0.553	-0.553	-3.318	0.052	1.0	0.0	0.0	0	0	0	0	0
4734	Positive	95.5988	-15.8748	-15.8748	-15.8748	-15.8748	-15.8748	-15.8748	-95.2488	0.05	0	0	0	0	0	0	0	0
4735	Positive	5.579	-0.8715	-0.8715	-0.8715	-0.8715	-0.8715	-0.8715	-5.229	0.05	0	0	0	0	0	0	0	0
2316	Negative	-0.781	0.1885	0.1885	0.1885	0.1885	0.1885	0.1885	1.131	0.05	0	0	0	0	0	0	0	0
2317	Negative	-8.397	1.4765	1.4765	1.4765	1.4765	1.4765	1.4765	8.859	0.066	22.0	1.0	0.0	0	0	0	0	0
2314	Positive	4.1818	-0.6363	-0.6363	-0.6363	-0.6363	-0.6363	-0.6363	-3.8178	0.052	1.0	0.0	0.0	0	0	0	0	0
4739	Negative	-26.1442	4.4157	4.4157	4.4157	4.4157	4.4157	4.4157	26.4942	0.05	0	0	0	0	0	0	0	0
2312	Negative	-19.2322	3.2637	3.2637	3.2637	3.2637	3.2637	3.2637	19.5822	0.05	0	0	0	0	0	0	0	0
2313	Negative	-0.962	0.221	0.221	0.221	0.221	0.221	0.221	1.326	0.052	1.0	0.0	0.0	0	0	0	0	0
2311	Negative	-12.8016	2.2036	2.2036	2.2036	2.2036	2.2036	2.2036	13.2216	0.06	5.0	0.0	0.0	0	0	0	0	0
3682	Positive	0.364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052	1.0	0.0	0.0	0	0	0	0	0
5859	Negative	-0.574	0.154	0.154	0.154	0.154	0.154	0.154	0.924	0.05	0	0	0	0	0	0	0	0
3687	Negative	-2.0548	0.4008	0.4008	0.4008	0.4008	0.4008	0.4008	2.4048	0.05	0	0	0	0	0	0	0	0
2442	Negative	-1.3258	0.2793	0.2793	0.2793	0.2793	0.2793	0.2793	1.6758	0.05	0	0	0	0	0	0	0	0
2443	Negative	-0.439	0.1315	0.1315	0.1315	0.1315	0.1315	0.1315	0.789	0.05	0	0	0	0	0	0	0	0
2440	Positive	1.8508	-0.2478	-0.2478	-0.2478	-0.2478	-0.2478	-0.2478	-1.4868	0.052	1.0	0.0	0.0	0	0	0	0	0
2441	Negative	-10.0852	1.7392	1.7392	1.7392	1.7392	1.7392	1.7392	10.4352	0.05	0	0	0	0	0	0	0	0
2444	Positive	9.6562	-1.5837	-1.5837	-1.5837	-1.5837	-1.5837	-1.5837	-9.5022	0.022	0.0	1.0	0.0	0	0	0	0	0
5820	Positive	0.378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054	2.0	0.0	0.0	0	0	0	0	0
2448	Negative	-42.4926	7.1521	7.1521	7.1521	7.1521	7.1521	7.1521	42.9126	0.06	5.0	0.0	0.0	0	0	0	0	0
2449	Negative	-4.9794	0.8929	0.8929	0.8929	0.8929	0.8929	0.8929	5.3574	0.054	2.0	0.0	0.0	0	0	0	0	0
2049	Negative	-18.1164	3.0264	3.0264	3.0264	3.0264	3.0264	3.0264	18.1584	0.006	6.0	2.0	0.0	0	0	0	0	0
8941	Negative	-0.886	0.213	0.213	0.213	0.213	0.213	0.213	1.278	0.056	3.0	0.0	0.0	0	0	0	0	0
8940	Positive	11.3348	-1.8238	-1.8238	-1.8238	-1.8238	-1.8238	-1.8238	-10.9428	0.056	3.0	0.0	0.0	0	0	0	0	0
3519	Positive	6.8064	-1.1834	-1.1834	-1.1834	-1.1834	-1.1834	-1.1834	-7.1004	-0.042	24.0	5.0	0.0	0	0	0	0	0
3518	Negative	-6.9226	1.2121	1.2121	1.2121	1.2121	1.2121	1.2121	7.2726	0.05	0	0	0	0	0	0	0	0
3512	Positive	1.9736	-0.2706	-0.2706	-0.2706	-0.2706	-0.2706	-0.2706	-1.6236	0.05	0	0	0	0	0	0	0	0
3511	Positive	4.9832	-0.7722	-0.7722	-0.7722	-0.7722	-0.7722	-0.7722	-4.6332	0.05	0	0	0	0	0	0	0	0
2733	Positive	3.127	-0.4605	-0.4605	-0.4605	-0.4605	-0.4605	-0.4605	-2.763	0.052	1.0	0.0	0.0	0	0	0	0	0
3516	Negative	-1.6468	0.3328	0.3328	0.3328	0.3328	0.3328	0.3328	1.9968	0.05	0.0	0.0	0.0	0	0	0	0	0
3515	Negative	-5.0242	0.8957	0.8957	0.8957	0.8957	0.8957	0.8957	5.3742	0.05	0	0	0	0	0	0	0	0
3514	Negative	-8.7108	1.4448	1.4448	1.4448	1.4448	1.4448	1.4448	8.6688	-0.006	0.0	2.0	0.0	0	0	0	0	0
6204	Positive	5.489	-0.8565	-0.8565	-0.8565	-0.8565	-0.8565	-0.8565	-5.139	0.05	0	0	0	0	0	0	0	0
6205	Negative	-11.854	2.034	2.034	2.034	2.034	2.034	2.034	12.204	0.05	0	0	0	0	0	0	0	0
6206	Positive	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0	0	0	0	0	0	0	0
6207	Positive	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0	0	0	0	0	0	0	0
6201	Negative	-0.8656	0.2026	0.2026	0.2026	0.2026	0.2026	0.2026	1.2156	0.05	0	0	0	0	0	0	0	0
6202	Negative	-5.6926	1.0071	1.0071	1.0071	1.0071	1.0071	1.0071	6.0426	0.05	0.0	0.0	0.0	0	0	0	0	0
6203	Negative	-15.8284	2.6964	2.6964	2.6964	2.6964	2.6964	2.6964	16.1784	0.05	0	0	0	0	0	0	0	0
6208	Positive	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0	0	0	0	0	0	0	0
6209	Positive	5.5288	-0.8608	-0.8608	-0.8608	-0.8608	-0.8608	-0.8608	-5.1648	0.052	1.0	0.0	0.0	0	0	0	0	0
3390	Negative	-8.308	1.443	1.443	1.443	1.443	1.443	1.443	8.658	0.05	0	0	0	0	0	0	0	0
6803	Negative	-6.998	1.227	1.227	1.227	1.227	1.227	1.227	7.362	0.052	1.0	0.0	0.0	0	0	0	0	0
1432	Positive	3.2558	-0.4843	-0.4843	-0.4843	-0.4843	-0.4843	-0.4843	-2.9058	0.05	0	0	0	0	0	0	0	0
3207	Negative	-13.2712	2.2702	2.2702	2.2702	2.2702	2.2702	2.2702	13.6212	0.05	0	0	0	0	0	0	0	0
3206	Negative	-3.2834	0.6079	0.6079	0.6079	0.6079	0.6079	0.6079	3.6474	0.052	1.0	0.0	0.0	0	0	0	0	0
