1718	Positive	1.91913297947	0.0	0.0	0.365631120311	-0.243902559936	-1.57102929063	-0.119832249211	-1.56913297947	0.05	0	0	0	0	0	0	0	0
6150	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6151	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6152	Positive	1.10828839071	0.0	0.0	0.749869609112	-0.963089306096	0.106553020204	-0.637621713928	-0.744288390708	0.052	1.0	0.0	0.0	0	0	0	0	0
6153	Negative	-0.761122542503	0.0	0.0	0.554018037562	-0.82988028147	-0.275103337189	1.6620881236	1.1111225425	0.05	0	0	0	0	0	0	0	0
6154	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6155	Positive	0.350000000003	0.0	0.0	-1.15608224011	0.865806274311	0.0	0.290275965796	-2.99993363484e-12	0.05	0	0	0	0	0	0	0	0
6156	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6158	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
4732	Positive	0.364	0	0	0	0	0	0	0	0.052	1.0	0.0	0.0	0	0	0	0	0
4733	Positive	0.168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	1.0	1.0	0.0	0	0	0	0	0
4730	Positive	0.266	0	0	0	0	0	0	0	0.038	8.0	1.0	0.0	0	0	0	0	0
4736	Positive	0.378	0	0	0	0	0	0	0	0.054	2.0	0.0	0.0	0	0	0	0	0
4737	Positive	0.603044398735	0.0	0.0	0.792083349144	0.398406901487	-0.199401860686	-1.18813278868	-0.197044398735	0.058	4.0	0.0	0.0	0	0	0	0	0
4734	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
4735	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
2316	Positive	0.654414238125	0.0	0.0	-0.304414238123	-1.20847392151	-0.598804184462	1.80727810597	-0.304414238125	0.05	0	0	0	0	0	0	0	0
2317	Positive	0.775663963994	0.0	0.0	-0.742577669685	-1.10362861429	0.980400009662	0.370142310319	-0.495663963994	0.04	9.0	1.0	0.0	0	0	0	0	0
2314	Negative	-1.78662052209	0.0	0.0	3.02398851897	1.324522675	-0.664454271867	-1.53343640001	2.15062052209	0.052	1.0	0.0	0.0	0	0	0	0	0
4739	Positive	0.378	0	0	0	0	0	0	0	0.054	2.0	0.0	0.0	0	0	0	0	0
2312	Negative	-1.44600416436	0.0	0.0	2.2676708671	-0.457666702741	-1.36056520558	1.36056520558	1.81000416436	0.052	1.0	0.0	0.0	0	0	0	0	0
2313	Positive	2.59009366891	0.0	0.0	-0.323102058145	0.323102058145	-0.966191091174	-1.27390257774	-2.24009366891	0.05	0	0	0	0	0	0	0	0
2311	Positive	1.22980627431	0.0	0.0	-1.00938131692	-0.286533147329	-0.142959280959	0.573067470899	-0.865806274309	0.052	1.0	0.0	0.0	0	0	0	0	0
3682	Positive	3.20582601978	0.0	0.0	-0.535046755283	-2.11201092145	0.523835666159	-0.732604009207	-2.85582601978	0.05	0	0	0	0	0	0	0	0
5859	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
3687	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
2442	Positive	0.022667465505	0.0	0.0	-0.975617494536	1.13914982861	-0.977206473379	1.1410066738	0.327332534495	0.05	0	0	0	0	0	0	0	0
2443	Positive	5.07528848506	0.0	0.0	-1.75863845021	-0.631913635148	-0.314465667947	-2.02027073175	-4.72528848506	0.05	0	0	0	0	0	0	0	0
2440	Negative	-4.13093341528	0.0	0.0	-0.894860557601	2.02481608299	0.455581653586	2.8953962363	4.48093341528	0.05	0	0	0	0	0	0	0	0
2441	Negative	-0.683600933067	0.0	0.0	-0.384862566129	0.0	0.642262965647	0.776200533549	1.03360093307	0.05	0	0	0	0	0	0	0	0
2444	Negative	-5.68446218164	0.0	0.0	5.23258190017	-0.412371718386	0.826450984989	0.415801014866	6.06246218164	0.054	2.0	0.0	0.0	0	0	0	0	0
5820	Positive	0.364	0	0	0	0	0	0	0	0.052	1.0	0.0	0.0	0	0	0	0	0
2448	Positive	0.646539931229	0.0	0.0	0.640343703521	-1.90885965625	0.421053253634	0.634922767866	-0.212539931229	0.062	6.0	0.0	0.0	0	0	0	0	0
2449	Negative	-0.364118433763	0.0	0.0	-0.369004108745	0.554018037562	0.743497848752	-0.186393343806	0.742118433763	0.054	2.0	0.0	0.0	0	0	0	0	0
2049	Negative	-2.25661403042	0.0	0.0	-1.14286958236	3.46855579879	-1.16960397632	1.56253179031	2.71861403042	0.066	8.0	0.0	0.0	0	0	0	0	0
8941	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
8940	Positive	2.35082032167	0.0	0.0	-0.666669135819	0.0	-0.331675262599	-0.988475923254	-1.98682032167	0.052	1.0	0.0	0.0	0	0	0	0	0
3519	Negative	-3.33820327303	0.0	0.0	-0.643089033029	0.966191091174	1.63135754915	0.991743665735	2.94620327303	-0.056	31.0	6.0	0.0	0	0	0	0	0
3518	Negative	-2.82533637761	0.0	0.0	0.900906994237	-2.23722977545	1.33632278122	3.1893363776	3.18933637761	0.052	1.0	0.0	0.0	0	0	0	0	0
3512	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
3511	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
2733	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
3516	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
3515	Negative	-1.40798983171	0.0	0.0	0.537635703638	0.540541856691	-0.270636159774	0.950448431156	1.75798983171	0.05	0	0	0	0	0	0	0	0
3514	Negative	-1.41646246334	0.0	0.0	-0.58651194524	-0.873367996875	1.75443096509	1.48591144037	1.78046246334	0.052	1.0	0.0	0.0	0	0	0	0	0
6204	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6205	Positive	1.35503358535	0.0	0.0	0.337268447864	-0.168776411372	-1.34005355375	0.166527931906	-1.00503358535	0.05	0	0	0	0	0	0	0	0
6206	Positive	0.996553976465	0.0	0.0	-0.539084863488	-0.322061470004	-0.747467441671	0.962059798698	-0.646553976465	0.05	0	0	0	0	0	0	0	0
6207	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6201	Positive	0.984922767866	0.0	0.0	-0.159109023224	-0.475813744642	0.158353160564	-0.158353160564	-0.634922767866	0.05	0	0	0	0	0	0	0	0
6202	Positive	0.657534840025	0.0	0.0	0.0	-0.205128277056	0.102511541525	-0.204918104494	-0.307534840025	0.05	0	0	0	0	0	0	0	0
6203	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6208	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6209	Negative	-5.35166804402	0.0	0.0	2.9341958284	0.0	-1.23306124575	4.00053346137	5.70166804402	0.05	0	0	0	0	0	0	0	0
3390	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
6803	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
1432	Positive	0.987054975063	0.0	0.0	0.0	-0.312012733624	0.0	-0.311042241439	-0.623054975063	0.052	1.0	0.0	0.0	0	0	0	0	0
3207	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
3206	Positive	0.35	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0
