20151026	1514   	亞力                	   -.1193	       86	  12.14	    .64	    .46	    8.38
20151026	1515   	力山                	  -1.1606	     2058	  15.86	   1.02	    .66	   12.85
20151026	1516   	川飛                	   2.0748	        6	   5.29	   1.70	   2.60	   24.35
20151026	1517   	利奇                	    .3945	      509	  14.77	    .83	    .77	   12.70
20151026	1519   	華城                	   2.2473	      695	  13.13	   1.33	    .75	   15.75
20151026	1521   	大億                	    .7817	      639	  15.50	   4.25	   1.24	   89.90
20151026	1522   	堤維西              	   2.6032	     2818	  12.97	   1.35	    .38	   23.35
20151026	1524   	耿鼎                	  -1.7094	       58	    .00	    .53	    .38	    5.22
20151026	1525   	江申                	   2.2990	      415	  17.56	   1.96	   4.86	   88.00
20151026	1526   	日馳                	    .3752	       35	  12.84	   1.19	    .79	   13.35
20151026	1527   	鑽全                	   -.1693	     1656	  11.75	   3.32	   2.72	   59.00
20151026	1528   	恩德                	  -3.4401	      117	    .00	    .76	    .56	   10.00
20151026	1529   	樂士                	  -3.3902	      100	    .00	   3.35	  16.42	    5.22
20151026	1530   	亞崴                	    .3384	       36	  11.34	   1.13	    .69	   29.60
20151026	1531   	高林股              	   -.2797	       90	  21.25	    .86	   1.33	   17.85
20151026	1532   	勤美                	    .3425	      497	  13.60	    .98	    .65	   29.25
20151026	1533   	車王電              	   -.2103	      388	  31.25	   2.09	   1.76	   47.50
20151026	1535   	中宇                	    .3231	       76	  11.48	   2.34	    .75	   62.00
20151026	1536   	和大                	   2.4098	     1823	  29.17	   7.72	   5.16	  105.00
20151026	1537   	廣隆                	    .8475	      939	  14.09	   3.49	   1.39	  118.50
20151026	1538   	正峰新              	  -2.8932	      374	    .00	    .67	    .49	    5.11
20151026	1539   	巨庭                	   1.0540	     2915	  16.44	   2.94	    .96	   38.15
20151026	1540   	喬福                	   1.1594	      141	   8.26	   1.10	   1.31	   17.35
20151026	1541   	錩泰                	    .7018	     1374	  24.03	   4.61	   1.68	   57.20
20151026	1558   	伸興                	   1.3699	       97	  10.82	   2.35	   1.39	  147.00
20151026	1560   	中砂                	    .8826	      275	  12.96	   2.25	   1.90	   56.90
20151026	1563   	巧新                	   1.4426	      319	     - 	   5.19	   4.12	  124.28
20151026	1565   	精華                	   1.8091	      246	  19.85	   6.82	   4.68	  502.00
20151026	1566   	捷邦                	    .2436	      247	  19.57	   1.17	    .49	   20.55
20151026	1568   	倉佑                	    .5952	       67	  15.90	   1.23	    .75	   16.85
