西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201603	2547   	日勝生      	           -.28	            .31	          -1.72	          15.42	            .68	      595332.00	     -245645.00	       28640.00	          60.15	            .70	         -31.06	         -23.02	           2.00	         101.53	          81.31	Y
201603	2548   	華固        	           -.13	            .18	           -.24	          50.75	           1.17	      252661.00	      -35078.00	        2458.00	          31.01	            .86	          -4.62	         -90.23	         -94.25	         169.81	          61.63	Y
201603	2596   	綠意        	           -.05	           -.09	           -.26	          16.72	            .78	       15529.00	       -4123.00	       -3645.00	          23.55	            .71	         -25.95	         -93.21	         -95.60	         251.71	          37.67	Y
201603	2597   	潤弘        	            .50	           1.33	           1.44	          30.15	           1.52	     1879846.00	       80955.00	      147535.00	          13.66	            .73	           4.87	         -35.46	         -33.16	         136.55	          47.81	Y
201603	2601   	益航        	          -1.30	            .98	          -4.15	          19.98	            .45	     1934496.00	     -517375.00	      -14664.00	          71.19	            .61	         -17.96	         -10.75	         -14.28	         114.49	          68.52	Y
201603	2603   	長榮        	          -1.09	          -1.21	          -7.78	          15.40	            .78	    28391175.00	    -4587588.00	    -2317288.00	          -9.34	            .81	         -16.68	         -18.98	        -184.39	         151.51	          70.11	Y
201603	2605   	新興        	            .48	           2.87	           1.99	          29.94	            .66	     1189886.00	      387744.00	      802657.00	          38.45	            .68	          35.73	          -5.07	           6.62	         230.98	          29.45	Y
201603	2606   	裕民        	           -.77	           1.00	          -2.43	          30.44	            .84	     1464863.00	     -647949.00	       80768.00	         -14.36	            .90	         -43.95	         -22.82	        -388.63	         183.58	          58.15	Y
201603	2607   	榮運        	            .18	           2.19	            .91	          19.99	            .68	      935870.00	      196290.00	      732587.00	          18.42	            .66	          13.31	            .93	           4.29	         234.25	          36.42	Y
201603	2608   	大榮        	            .71	           4.06	           4.06	          17.73	           2.34	     2277398.00	      341727.00	      549635.00	          21.03	           1.70	          18.40	           8.06	           8.65	         103.28	          31.02	Y
201603	2609   	陽明        	          -1.06	          -1.12	         -12.33	           9.01	            .95	    26450025.00	    -3661306.00	    -1696950.00	          -7.76	            .83	         -14.01	         -18.20	        -211.27	          69.32	          81.22	Y
201603	2610   	華航        	            .27	           3.01	           2.46	          10.91	           1.05	    34999023.00	     1507465.00	     6502867.00	          16.43	            .79	           5.33	          -5.83	            .56	          68.11	          71.63	Y
201603	2611   	志信        	            .01	            .79	            .20	          14.29	            .54	      306724.00	        5721.00	       34069.00	          31.10	            .61	           2.73	         -16.56	          -6.52	         102.12	          38.71	Y
201603	2612   	中航        	            .31	           1.42	            .71	          42.85	            .56	      813346.00	       78822.00	      317200.00	          28.11	            .74	          11.42	          -2.31	         -10.33	         471.85	          50.09	Y
201603	2613   	中櫃        	            .03	            .83	            .10	          31.44	            .50	      601062.00	        2547.00	       49290.00	           5.53	            .56	            .66	            .94	          37.25	          62.88	          56.30	Y
201603	2614   	東森        	           -.39	          -1.51	          -5.71	           6.40	            .99	     2744076.00	     -292272.00	      -92908.00	          25.02	            .72	         -10.06	          -6.94	          72.83	          79.17	          71.61	Y
201603	2615   	萬海        	            .02	           1.49	            .04	          16.06	           1.16	    13756797.00	       15218.00	     1251617.00	           8.78	            .93	            .19	         -18.11	         -64.05	         173.52	          53.82	Y
201603	2616   	山隆        	            .55	           2.35	           2.13	          24.98	            .99	     3312212.00	       62205.00	      132020.00	          10.42	            .66	           2.31	         -14.00	          12.49	         117.71	          47.40	Y
201603	2617   	台航        	            .02	           1.45	            .09	          23.73	            .58	      566585.00	        9027.00	      182155.00	           1.42	            .61	           1.56	         -15.09	         -91.92	         259.86	          20.31	Y
201603	2618   	長榮航      	            .28	           2.83	           2.16	          13.11	           1.37	    34906089.00	     1201439.00	     5493985.00	          14.53	            .80	           4.37	           4.59	          -4.22	         105.22	          71.62	Y
201603	2633   	台灣高鐵    	            .20	           1.44	           1.83	          10.94	           1.46	     9983118.00	     1113706.00	     7463985.00	          38.04	           1.05	          13.39	            .55	          54.00	         127.56	          87.57	N
201603	2634   	漢翔        	            .53	           2.85	           4.11	          13.21	           3.19	     6329017.00	      483793.00	      857503.00	          15.43	           1.62	           9.05	           8.38	          27.32	         144.37	          61.93	Y
201603	2636   	台驊        	            .10	            .45	            .24	          21.38	           1.31	     2213862.00	        6336.00	       45702.00	          18.74	            .87	           1.00	         -10.76	          -4.58	         200.67	          43.29	Y
201603	2637   	慧洋-KY     	           1.65	           2.56	           2.97	          53.39	            .69	      159872.00	      848199.00	     2118701.00	          19.54	            .88	          30.89	           6.88	         -14.43	          38.45	          67.21	Y
201603	2640   	大車隊      	           1.01	           4.18	           3.61	          28.27	           2.12	      335903.00	       44415.00	      104837.00	          46.49	           1.47	          14.12	           7.88	           1.53	          80.70	          47.25	Y
201603	2641   	正德        	           -.11	           1.54	           -.86	          12.65	            .60	      176422.00	      -13227.00	       67740.00	           8.95	            .84	          -7.50	          -4.29	         -56.72	          15.84	          66.96	Y
201603	2642   	宅配通      	            .50	           3.44	           2.92	          17.52	           1.51	      672360.00	       48040.00	       74914.00	          19.27	           1.16	           8.28	            .76	          -8.89	         307.41	          23.28	Y
201603	2643   	捷迅        	           1.60	           5.85	           6.99	          23.00	           1.40	      667731.00	       37026.00	       56554.00	          16.00	            .88	           8.13	           7.53	          54.43	         278.06	          37.31	Y
201603	2701   	萬企        	            .21	           1.31	           1.23	          17.00	            .86	       49207.00	       83200.00	      101444.00	          49.17	            .75	         103.49	           -.11	           1.13	        1060.27	          12.81	N
201603	2702   	華園        	            .22	           3.13	           1.72	          12.70	           1.26	      328738.00	       20774.00	      121596.00	          76.34	           1.00	          11.41	          93.99	          97.95	          51.53	          69.24	Y
201603	2704   	國賓        	            .33	           1.99	           1.24	          25.22	           1.05	      965640.00	      115341.00	      243671.00	          39.76	            .95	          14.78	           3.73	           1.77	         275.82	          21.30	Y
201603	2705   	六福        	           -.21	            .30	          -1.41	          14.72	            .68	      768870.00	      -68874.00	       32823.00	          26.45	            .67	          -8.97	           3.83	         -18.38	         152.99	          54.82	Y
201603	2706   	第一店      	            .30	           1.71	           1.62	          18.60	           1.00	       35096.00	      126485.00	      152559.00	          76.16	            .87	         172.62	          -6.81	           1.46	        2200.71	          12.75	N
201603	2707   	晶華        	           2.02	           5.61	           6.27	          31.56	           6.15	     1611626.00	      252509.00	      424977.00	          33.50	           3.43	          17.97	           -.55	         -12.13	          56.52	          45.79	Y
201603	2712   	遠雄來      	            .11	           1.71	            .92	          12.56	           2.06	      114168.00	       12037.00	       26647.00	          37.98	           1.79	          12.70	          -7.01	          -5.05	          33.70	          14.72	N
201603	2718   	晶悅        	            .43	           2.54	           1.61	          26.72	           1.19	       72297.00	        9607.00	       22409.00	          29.28	            .91	          16.01	           5.63	         -11.95	         303.50	          31.27	N
201603	2719   	燦星旅      	           -.11	           -.04	           -.82	          12.95	           1.36	      657135.00	       -3849.00	        -429.00	          13.79	            .71	           -.55	         -19.60	         -23.90	         176.81	          47.89	Y
201603	2722   	夏都        	            .18	           2.28	           1.04	          16.92	           2.69	      144977.00	       16762.00	       41444.00	          48.26	           2.39	          13.94	           7.99	          10.47	         110.04	          10.98	N
201603	2723   	美食-KY     	           2.62	           6.56	           4.82	          56.46	           4.55	     5468800.00	      379297.00	      810750.00	          56.14	           3.00	           9.27	          14.51	          12.44	         172.12	          35.23	Y
201603	2724   	富驛-KY     	          -1.62	           -.12	         -10.31	          14.84	            .93	      198501.00	      -61905.00	       -2755.00	           1.73	            .85	         -31.35	          -2.37	         -74.65	          36.74	          74.22	Y
201603	2726   	雅茗-KY     	            .57	           2.89	           2.72	          19.16	           3.55	      407973.00	       14616.00	       36649.00	          48.20	           1.71	           5.41	           8.11	          10.19	         252.13	          56.90	Y
201603	2727   	王品        	           1.07	           4.66	           2.70	          44.49	           3.14	     4199405.00	      122783.00	      394186.00	          48.90	           1.22	           3.94	          -4.11	         -10.08	         135.33	          47.47	Y
201603	2729   	瓦城        	           3.72	           6.86	           4.61	          82.48	           2.81	      997396.00	       86547.00	      159077.00	          51.45	           2.29	          10.65	          15.05	          15.08	         316.39	          18.48	Y
201603	2731   	雄獅        	           1.08	           2.10	           3.33	          32.61	           3.34	     4584814.00	       75525.00	      112307.00	          14.04	           1.44	           1.98	           6.72	          -9.87	         159.37	          56.47	Y
201603	2732   	六角        	            .73	           3.29	           2.16	          31.02	           2.82	      469735.00	       18994.00	       47434.00	          54.74	           1.72	           5.03	          26.37	          19.37	         254.80	          43.14	Y
201603	2734   	易飛網      	           -.16	            .43	           -.83	          18.54	           1.24	      432053.00	       -4704.00	        2830.00	          14.10	            .90	           -.96	           4.44	          -6.68	         320.76	          50.13	Y
201603	2736   	高野        	           1.22	           4.52	           4.41	          29.96	           1.36	      238736.00	       59610.00	       84552.00	          62.91	           1.12	          30.11	           3.56	            .63	         317.69	          25.16	Y
201603	2739   	寒舍        	            .97	           6.02	           6.84	          14.67	           3.65	     1141510.00	       98240.00	      181680.00	          40.00	           1.83	          10.34	          -3.63	          -4.67	          71.85	          50.18	Y
201603	2740   	天蔥        	           -.50	           2.19	          -2.79	          17.60	           2.91	      218773.00	       -7969.00	        9063.00	          45.25	           2.01	          -4.37	           1.16	         -11.22	         183.04	          31.02	Y
201603	2748   	雲品        	           1.09	           5.43	           7.86	          14.37	           4.80	      355597.00	       65179.00	      104676.00	          35.57	           2.55	          22.09	           6.80	          13.66	          19.74	          55.07	N
201603	2801   	彰銀        	            .40	            .22	           2.58	          15.74	           1.05	              -	     3394114.00	     7063637.00	              -	            .10	          42.30	           1.50	              -	              -	          93.17	Y
201603	2809   	京城銀      	            .96	            .52	           3.81	          25.84	            .86	              -	     1104772.00	     1606424.00	              -	            .11	          60.69	          -3.12	              -	              -	          87.77	Y
201603	2812   	台中銀      	            .25	            .17	           1.95	          12.84	            .74	              -	      789771.00	     1968940.00	              -	            .08	          27.95	          -1.35	              -	              -	          93.05	Y
201603	2816   	旺旺保      	            .26	            .43	           1.53	          16.66	            .86	              -	       54252.00	              -	          30.40	            .20	           3.59	            .87	         -26.40	              -	          76.48	Y
201603	2820   	華票        	            .35	            .28	           2.06	          17.20	            .71	              -	      467661.00	      746642.00	              -	            .08	          76.82	          10.87	              -	              -	          88.39	N
201603	2823   	中壽        	            .81	            .27	           3.08	          27.67	            .89	              -	     2692231.00	              -	           8.85	            .07	           6.71	          17.13	         -13.06	              -	          92.48	N
201603	2832   	台產        	            .33	            .89	           1.54	          21.78	            .99	              -	      120397.00	              -	          33.32	            .44	          13.16	          -2.55	         -25.52	              -	          55.45	N
201603	2834   	臺企銀      	            .24	            .12	           1.98	          12.17	            .70	              -	     1354986.00	     4164351.00	              -	            .07	          22.13	            .49	              -	              -	          95.21	Y
201603	2836   	高雄銀      	            .21	            .08	           1.37	          15.53	            .57	              -	      164495.00	      703860.00	              -	            .04	          13.69	          -1.48	              -	              -	          95.19	Y
201603	2837   	凱基銀行    	            .22	            .20	           1.70	          12.85	              -	              -	      999560.00	     2018632.00	              -	            .14	          40.11	          42.90	              -	              -	          88.79	Y
201603	2838   	聯邦銀      	            .25	            .24	           1.86	          13.68	            .67	              -	      659626.00	     2202686.00	              -	            .08	          25.79	           3.00	              -	              -	          93.09	Y
201603	2841   	台開        	            .04	           -.30	            .17	          24.97	            .48	       61206.00	       30215.00	       95586.00	          56.89	            .57	          82.23	         -19.99	         -32.96	         101.97	          41.75	Y
201603	2845   	遠東銀      	            .28	            .20	           2.19	          13.14	            .73	              -	      862267.00	     2425343.00	              -	            .09	          28.62	          -4.10	              -	              -	          92.53	Y
201603	2848   	華南保      	            .42	            .62	           1.97	          21.65	              -	              -	       83485.00	              -	          27.26	            .25	           5.92	           4.96	          -7.44	              -	          74.94	N
201603	2849   	安泰銀      	            .04	            .08	            .22	          18.20	            .80	              -	       66024.00	      993290.00	              -	            .12	           9.27	         -10.31	              -	              -	          90.04	Y
201603	2850   	新產        	            .75	           1.03	           2.79	          27.38	            .87	              -	      237127.00	              -	          29.33	            .24	           9.66	           9.36	          12.08	              -	          72.27	N
201603	2851   	中再保      	            .13	            .30	            .80	          16.68	            .89	              -	       75318.00	              -	           5.53	            .25	           3.00	         -14.50	         -60.23	              -	          72.39	N
201603	2852   	第一保      	            .39	           1.10	           2.35	          16.68	            .68	              -	      116782.00	      157124.00	          33.86	            .24	          11.91	           3.92	           2.94	              -	          65.45	N
201603	2855   	統一證      	            .15	            .42	            .84	          17.59	            .78	              -	      192114.00	      318139.00	          83.43	            .39	          18.10	           7.93	              -	         130.73	          71.94	Y
201603	2856   	元富證      	            .04	            .18	            .30	          14.12	            .67	              -	       66466.00	      172068.00	          80.74	            .16	           6.05	         -24.46	              -	         122.73	          77.28	Y
201603	2867   	三商壽      	            .11	            .13	            .64	          18.44	            .86	              -	      179598.00	              -	           4.91	            .04	           2.08	           -.48	         -12.42	              -	          96.68	N
201603	2880   	華南金      	            .37	            .19	           2.38	          15.83	           1.01	              -	     3688664.00	     7803065.00	              -	            .10	          38.04	          -4.40	              -	              -	          93.45	Y
201603	2881   	富邦金      	            .86	            .19	           2.27	          38.95	           1.05	              -	     8886993.00	    17708208.00	              -	            .10	          37.79	          -2.27	              -	              -	          93.20	Y
201603	2882   	國泰金      	            .65	            .13	           1.79	          36.99	           1.04	              -	     8337866.00	    13530058.00	              -	            .08	          21.53	           2.95	              -	              -	          93.83	Y
201603	2883   	開發金      	            .08	            .19	            .69	          11.23	            .79	              -	     1155298.00	     2797069.00	              -	            .23	          26.49	         -18.99	              -	              -	          80.82	Y
201603	2884   	玉山金      	            .47	            .27	           3.02	          15.53	           1.16	              -	     3715563.00	     7983339.00	              -	            .13	          40.01	           7.44	              -	              -	          93.10	Y
201603	2885   	元大金      	            .31	            .25	           1.69	          16.80	            .69	              -	     3512176.00	     6889777.00	              -	            .15	          41.19	           3.51	              -	              -	          89.32	Y
201603	2886   	兆豐金      	            .56	            .26	           2.57	          22.18	           1.03	              -	     7646106.00	    13576043.00	              -	            .11	          53.66	          -2.05	              -	              -	          91.15	Y
201603	2887   	台新金      	            .41	            .31	           3.10	          13.26	            .82	              -	     3839090.00	     7600748.00	              -	            .13	          42.81	          -2.60	              -	              -	          91.74	Y
201603	2888   	新光金      	           -.26	           -.07	          -2.09	          10.68	            .62	              -	    -2563227.00	     -635541.00	              -	            .04	         -12.30	          17.46	              -	              -	          95.90	Y
201603	2889   	國票金      	            .24	            .33	           2.03	          11.73	            .68	              -	      708384.00	     1076991.00	              -	            .13	          64.03	           2.36	              -	              -	          85.61	Y
201603	2890   	永豐金      	            .27	            .21	           2.05	          13.16	            .76	              -	     2724369.00	     6337392.00	              -	            .13	          33.12	          -5.25	              -	              -	          91.64	Y
201603	2891   	中信金      	            .36	            .20	           2.33	          15.87	           1.07	              -	     6566976.00	    14648107.00	              -	            .09	          27.74	          19.31	              -	              -	          93.86	Y
201603	2892   	第一金      	            .39	            .23	           2.32	          16.74	            .95	              -	     4405605.00	     9000527.00	              -	            .11	          41.42	           3.03	              -	              -	          92.24	Y
201603	2897   	臺工銀      	            .22	              -	           1.37	          12.64	            .57	              -	      524735.00	              -	              -	              -	          49.72	          24.10	              -	              -	          88.27	N
201603	2901   	欣欣        	            .08	           1.19	            .69	          11.97	           2.20	       26093.00	        6037.00	       11835.00	          86.21	           1.94	          22.37	          -2.75	          -2.99	         921.40	          11.74	N
201603	2903   	遠百        	            .22	           1.44	           1.05	          21.11	            .81	    10505199.00	      388048.00	     1461557.00	          50.85	            .57	           5.57	          -1.25	          -2.15	          33.37	          63.13	Y
201603	2904   	匯僑        	            .54	           5.87	           3.73	          14.48	           1.93	          62.00	       37149.00	       64566.00	          46.03	           1.72	          31.87	           3.36	          13.72	         709.42	          10.89	Y
201603	2905   	三商        	            .37	            .17	           1.14	          20.08	           1.10	    46726318.00	      342571.00	     1536318.00	          17.50	            .04	           2.08	           6.03	          38.61	         984.92	          96.53	Y
201603	2906   	高林        	            .07	            .11	            .45	          14.78	            .82	     1376439.00	       14397.00	       29822.00	          22.04	            .72	           1.54	          -8.01	          -2.59	         173.92	          39.49	Y
201603	2908   	特力        	            .60	           3.13	           4.04	          15.15	           1.31	     9641635.00	      306124.00	      662126.00	          32.19	            .75	           4.09	           -.15	           2.42	         110.34	          69.89	Y
201603	2910   	統領        	            .04	            .66	            .34	          12.63	           2.21	       95484.00	        7448.00	       34814.00	          67.42	           1.38	           9.54	           1.83	          -4.47	          86.29	          60.36	Y
201603	2911   	麗嬰房      	            .06	           1.19	            .54	          14.97	           1.04	     2327212.00	       17251.00	       94487.00	          47.49	            .73	            .73	          -9.10	         -12.69	         164.32	          57.70	Y
201603	2912   	統一超      	           2.35	           5.06	           8.46	          28.42	           8.25	    51519542.00	     2743265.00	     4675508.00	          32.37	           2.74	           6.33	           6.78	           9.39	         105.32	          62.63	Y
201603	2913   	農林        	            .17	            .29	            .79	          21.12	            .70	       83929.00	      127883.00	      153052.00	          58.59	            .64	          67.76	         -40.67	            .64	         456.21	          35.17	Y
201603	2915   	潤泰全      	           2.51	           5.07	           8.03	          25.42	           2.19	     1581645.00	     2786525.00	     2939545.00	          53.75	           1.19	         105.52	          -1.06	          12.35	         120.21	          39.09	Y
201603	2916   	滿心        	            .34	           2.85	           2.07	          16.76	           1.13	      367555.00	       18808.00	       35845.00	          43.58	            .93	           6.24	           1.17	          -2.32	         321.64	          26.73	Y
201603	2923   	鼎固-KY     	            .20	            .96	            .65	          31.52	            .69	     1229471.00	      377655.00	     1005614.00	          57.76	            .60	          34.70	         -36.94	         -15.62	         479.43	          52.42	Y
201603	2924   	東凌-KY     	            .00	            .76	            .02	          24.19	           2.39	      280016.00	         163.00	       10274.00	          66.50	           1.70	           1.08	         -20.00	         -18.38	         384.26	          38.81	Y
201603	2926   	誠品生活    	           2.92	           4.83	           8.04	          37.75	           5.09	     1082504.00	      131858.00	      218001.00	          50.25	           2.04	          14.70	          20.86	          28.42	         118.07	          61.77	Y
201603	2928   	紅馬-KY     	            .54	           2.66	           2.22	          25.61	           1.81	     1146012.00	       24933.00	       47381.00	          41.49	           1.32	           3.50	          62.64	          24.87	         264.22	          36.76	Y
201603	2929   	淘帝-KY     	           3.75	           5.45	           6.01	          64.12	           2.01	     1092616.00	      217763.00	      301789.00	          38.63	           1.44	          26.71	           5.97	            .87	         338.94	          32.03	Y
201603	2936   	客思達-KY   	           1.56	           3.50	           3.87	          40.65	              -	     3332260.00	      103562.00	      187981.00	          30.23	            .80	           4.81	           9.58	          17.17	         206.26	          45.17	Y
201603	3002   	歐格        	            .14	           1.20	           1.06	          12.92	            .78	      118932.00	       14042.00	       19877.00	          30.62	            .63	          14.38	          -4.80	          -1.35	        1800.06	          19.02	Y
201603	3003   	健和興      	            .51	           2.68	           1.96	          26.61	           1.54	      677482.00	       80817.00	      142454.00	          34.57	           1.33	          15.41	          -3.77	          11.27	         618.10	          19.87	Y
201603	3004   	豐達科      	           1.05	           4.46	           4.10	          26.10	           2.43	      413771.00	       55300.00	      104026.00	          34.24	           1.66	          16.59	          16.54	          14.08	         119.67	          40.30	Y
201603	3005   	神基        	            .53	           2.84	           2.27	          24.03	            .98	     4308941.00	      339452.00	      629595.00	          27.25	            .64	          10.00	           2.29	          23.19	         217.01	          30.99	Y
201603	3006   	晶豪科      	            .53	           1.45	           1.99	          26.64	           1.11	     2051215.00	      134273.00	      205668.00	          17.01	            .91	           7.16	         -11.08	         -36.83	         431.64	          19.07	Y
201603	3008   	大立光      	          27.01	           5.53	           5.58	         496.07	           5.03	     8271081.00	     3622708.00	     4716583.00	          59.68	           3.87	          51.01	         -21.73	         -17.65	         319.13	          23.18	Y
201603	3010   	華立        	           1.45	           1.86	           3.29	          43.73	           1.02	     8902785.00	      358342.00	      497406.00	           9.88	            .67	           5.00	          -1.38	           3.86	         179.28	          56.64	Y
201603	3011   	今皓        	           -.28	           -.29	          -2.38	          11.79	            .69	      509377.00	      -32077.00	       -6163.00	           4.49	            .54	          -4.71	           3.75	         -18.07	         188.87	          36.74	Y
201603	3013   	晟銘電      	           -.17	           1.17	          -1.34	          12.40	           1.19	      729862.00	      -29757.00	       39113.00	           5.55	            .95	          -4.91	           2.67	         -19.75	         216.12	          31.94	Y
201603	3014   	聯陽        	            .49	           2.39	           2.00	          24.53	           1.20	      802745.00	       74783.00	      108574.00	          51.63	            .97	          13.29	          -7.54	           -.72	         483.21	          18.81	Y
201603	3015   	全漢        	            .25	            .74	            .59	          44.73	            .53	     3723682.00	       52208.00	      119231.00	          11.69	            .32	           2.05	           8.50	          25.07	         179.25	          38.66	Y
201603	3016   	嘉晶        	            .05	           3.06	            .66	          11.08	           2.35	      671320.00	       12238.00	       71009.00	          10.24	           1.90	           1.82	          34.23	          10.71	         285.02	          21.03	Y
201603	3017   	奇鋐        	            .60	           2.04	           2.38	          24.69	           1.14	     6407103.00	      209425.00	      493399.00	          13.20	            .58	           4.37	           8.83	          16.55	         143.60	          65.53	Y
201603	3018   	同開        	            .01	            .54	            .13	          10.70	           1.53	      368397.00	         704.00	        7328.00	           6.04	            .88	            .29	          31.53	           8.34	         181.72	          61.43	Y
201603	3019   	亞光        	            .08	           1.65	            .21	          39.55	            .72	     3536217.00	       32413.00	      346861.00	          16.26	            .46	           1.34	         -11.58	          31.01	         320.84	          25.15	Y
201603	3021   	鴻名        	            .14	           1.49	           1.25	          11.65	           1.08	      401088.00	       15075.00	       30124.00	          23.95	            .89	           4.15	          -2.66	           4.34	         194.98	          39.21	Y
201603	3022   	威強電      	           1.03	           3.73	           4.42	          23.58	           1.58	     1697682.00	      336591.00	      438962.00	          34.44	           1.14	          23.58	            .31	           9.18	         230.27	          33.32	Y
201603	3023   	信邦        	           1.41	           5.23	           5.33	          26.64	           2.47	     3332954.00	      305934.00	      472608.00	          24.98	           1.48	          12.63	          10.52	          22.96	         179.49	          46.23	Y
201603	3024   	憶聲        	           -.18	            .21	          -2.26	           7.78	            .46	     1001187.00	      -49136.00	        8995.00	          16.33	            .53	          -3.51	         -13.43	          -4.90	          97.50	          55.31	Y
201603	3025   	星通        	            .05	           1.11	            .50	          10.66	           1.13	      130851.00	        3773.00	       10259.00	          48.43	            .97	           3.52	           6.56	          16.25	         715.64	          17.26	Y
201603	3026   	禾伸堂      	            .69	           1.71	           1.14	          37.98	            .91	     2958720.00	      102795.00	      208877.00	          15.59	            .74	           4.55	          -8.61	          -4.58	         279.90	          25.74	Y
201603	3027   	盛達        	            .09	           1.28	            .59	          16.39	            .77	      418364.00	        9503.00	       31030.00	          20.18	            .71	           4.41	          49.33	           8.94	         221.61	          34.20	Y
201603	3028   	增你強      	            .52	           1.12	           2.19	          23.99	            .76	     5219799.00	      112006.00	      155328.00	           6.90	            .65	           2.48	          -3.02	          -8.30	         162.90	          58.43	Y
201603	3029   	零壹        	            .21	           1.03	           1.35	          15.93	           1.13	     1298414.00	       25921.00	       33413.00	           8.42	            .73	           2.34	           4.47	         -17.51	         244.13	          37.06	Y
201603	3030   	德律        	            .44	           2.29	           1.83	          24.51	           2.01	      719859.00	      104765.00	      148625.00	          56.23	           1.77	          17.05	         -37.52	         -36.00	         658.84	          11.82	Y
201603	3031   	佰鴻        	            .05	           1.25	            .17	          13.66	            .64	      471592.00	        4904.00	       46902.00	          23.69	            .50	           1.43	          -6.09	          24.33	         292.55	          22.26	Y
201603	3032   	偉訓        	            .87	           3.84	           4.65	          18.87	           2.06	     1056302.00	       89261.00	      149484.00	          21.14	           1.08	          10.53	          27.50	          30.87	         239.05	          51.37	Y
201603	3033   	威健        	            .42	           1.18	           2.46	          17.07	           1.17	     9437400.00	      117853.00	      190596.00	           6.12	            .81	           1.52	           4.99	          -1.93	         143.44	          70.18	Y
201603	3034   	聯詠        	           2.01	           3.71	           4.19	          48.87	           2.65	    11032189.00	     1221237.00	     1507337.00	          29.41	           2.02	          12.71	         -13.61	         -12.74	         335.53	          26.16	Y
201603	3035   	智原        	            .30	           2.28	           1.44	          20.95	           2.03	     1543799.00	       73747.00	      170356.00	          46.24	           1.59	           5.52	          -4.34	         -10.17	         302.73	          23.89	Y
201603	3036   	文曄        	            .90	           1.22	           2.39	          37.62	           1.02	    27229050.00	      403259.00	      605369.00	           5.64	            .69	           1.81	          -4.59	          -2.18	         151.62	          65.12	Y
201603	3037   	欣興        	           -.15	           2.14	           -.48	          28.99	            .55	    15328459.00	     -230624.00	     2136670.00	           9.53	            .61	          -1.01	          14.19	         121.45	         158.06	          52.51	Y
201603	3038   	全台        	            .31	           2.87	           2.85	          10.30	           1.35	      888289.00	       59509.00	      103536.00	          21.46	            .96	           8.06	          -1.05	           4.08	         211.88	          39.23	Y
201603	3040   	遠見        	            .94	           2.01	           3.59	          26.73	           1.17	       15333.00	       59326.00	       74637.00	          57.42	           1.07	         121.58	            .12	         -13.02	         850.16	           8.64	Y
201603	3041   	揚智        	           -.09	            .31	           -.47	          18.31	           1.32	      988934.00	      -25875.00	       19199.00	          37.54	           1.14	          -3.10	           7.90	          -2.98	         600.01	          13.52	Y
201603	3042   	晶技        	            .73	           3.33	           2.14	          33.59	           1.30	     2108973.00	      226166.00	      511614.00	          28.92	           1.08	          12.18	          -1.22	          14.40	         350.63	          28.93	Y
201603	3043   	科風        	           -.39	          -4.00	        -102.55	            .30	           8.31	      262953.00	      -75554.00	      -62014.00	           2.79	            .74	         -29.03	         -18.13	         138.35	          66.27	          97.22	Y
201603	3044   	健鼎        	           1.28	           2.39	           2.24	          57.02	           1.02	     9944897.00	      670349.00	     1579812.00	          15.15	            .77	           7.88	           -.48	           5.19	         155.37	          49.55	Y
201603	3045   	台灣大      	           1.39	           5.45	           5.84	          23.42	           5.61	    29198897.00	     3941483.00	     8359867.00	          32.59	           2.68	          16.33	          -1.75	           8.92	          66.13	          54.69	Y
201603	3046   	建碁        	           -.57	          -2.63	          -7.39	           7.55	           1.06	      313097.00	      -66394.00	      -46289.00	          31.37	            .80	         -18.98	          -6.71	          19.47	         159.48	          47.05	Y
201603	3047   	訊舟        	            .08	            .93	            .27	          12.55	            .97	     1215439.00	        6942.00	       47704.00	          27.73	            .70	           1.04	         -17.45	         -12.74	         189.88	          60.17	Y
201603	3048   	益登        	            .13	            .92	            .80	          15.86	           1.07	    13661935.00	       25875.00	      119330.00	           3.18	            .51	            .24	         -19.66	         -24.13	         136.55	          75.94	Y
201603	3049   	和鑫        	           -.56	            .27	          -5.64	           9.67	            .78	      559518.00	     -414018.00	       -5363.00	         -46.13	            .81	         -74.00	         -57.79	        -202.22	          52.33	          49.17	Y
201603	3050   	鈺德        	            .14	           1.37	            .95	          15.05	            .66	      219314.00	       21406.00	       37205.00	          34.40	            .66	           9.47	         -14.01	           1.03	         300.31	          23.99	Y
201603	3051   	力特        	           -.42	            .72	          -6.93	           5.78	            .97	      809996.00	     -135013.00	       -6668.00	          14.37	            .96	         -17.14	         -22.75	         -56.13	         161.10	          82.42	Y
201603	3052   	夆典        	            .03	            .26	            .15	          14.56	            .74	      436324.00	        4557.00	       18833.00	           9.61	            .77	           1.24	         -14.55	         -18.01	         152.02	          62.97	Y
201603	3054   	立萬利      	            .21	           1.13	           2.04	          10.21	           1.98	       39912.00	       22141.00	       35624.00	          15.67	           1.67	          57.51	         -88.67	         -51.20	         180.19	          28.37	Y
201603	3055   	蔚華科      	            .36	           1.64	           1.55	          23.03	            .85	      883197.00	       46940.00	       72788.00	          22.49	            .61	           6.00	          35.49	          25.47	         267.12	          32.77	Y
