西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201606	2537   	聯上發      	           1.39	           6.21	           9.00	          14.59	            .71	     1142888.00	      372466.00	      417337.00	          39.56	            .71	          36.08	         309.16	         314.70	         324.99	          34.76	N
201606	2538   	基泰        	            .03	            .84	            .14	          18.58	            .78	      515051.00	       12594.00	      137983.00	          40.58	            .70	          15.04	         -88.76	         -90.27	         178.88	          55.15	Y
201606	2539   	櫻花建      	            .37	           1.76	           2.24	          13.25	           1.85	      536757.00	      104566.00	      122982.00	          36.83	           1.32	          22.25	         -72.34	         -77.03	         270.53	          48.57	N
201606	2540   	愛山林      	            .31	           1.58	           1.20	          26.09	           1.06	      292213.00	       45772.00	      133625.00	          77.57	            .93	          26.62	         -24.12	          48.10	         190.84	          60.25	Y
201606	2542   	興富發      	           3.01	           3.90	           9.68	          27.64	           1.96	    13630196.00	     3588558.00	     4011837.00	          38.08	            .99	          27.71	          25.25	          33.48	         165.90	          67.70	Y
201606	2543   	皇昌        	            .31	           2.35	           2.66	          10.63	           1.04	     2304065.00	       72703.00	      135146.00	           4.43	            .54	           3.90	         -21.11	         -45.19	         174.09	          51.76	Y
201606	2545   	皇翔        	           6.56	           7.01	          19.89	          35.68	           1.12	    12050956.00	     2151616.00	     2685733.00	          25.34	            .94	          20.60	        1436.11	         901.83	         127.87	          69.09	Y
201606	2546   	根基        	            .88	           2.41	           4.56	          19.20	            .82	     4141509.00	       92812.00	      116202.00	           4.97	            .33	           2.79	          74.05	          49.42	         159.35	          59.29	Y
201606	2547   	日勝生      	          -3.98	          -3.45	         -28.07	          11.72	            .89	     1257538.00	    -3550481.00	    -3005207.00	          55.73	            .71	        -234.60	         -18.14	           3.18	          96.07	          85.78	Y
201606	2548   	華固        	           -.29	            .60	           -.54	          44.99	           1.22	     1055227.00	      -72765.00	       94998.00	          28.67	            .82	           6.13	         -75.32	         -86.59	         154.02	          66.73	Y
201606	2596   	綠意        	            .87	           2.85	           4.50	          16.64	            .81	      192864.00	       71619.00	       75170.00	          53.99	            .68	          37.07	         -28.16	           7.33	         217.53	          43.66	Y
201606	2597   	潤弘        	            .94	           2.96	           3.39	          24.81	           1.80	     3946428.00	      177826.00	      323748.00	          13.42	            .73	           5.37	         -26.81	         -27.79	         104.10	          54.20	Y
201606	2599   	樂揚        	           1.59	           5.98	           8.65	          17.64	            .81	            .00	      158627.00	      197206.00	         100.00	            .54	        6934.74	         -99.36	         -98.66	         189.30	          49.32	N
201606	2601   	益航        	          -1.41	           2.05	          -4.00	          19.67	            .42	     4003769.00	     -492330.00	      480862.00	          71.33	            .62	          -6.43	         -10.19	         -14.11	         109.78	          68.91	Y
201606	2603   	長榮        	          -1.25	           -.63	         -10.06	          15.24	            .78	    57617474.00	    -5860169.00	    -1223597.00	          -6.56	            .80	         -10.38	         -16.78	        -179.70	         120.75	          70.83	Y
201606	2605   	新興        	            .71	           5.28	           3.10	          29.26	            .66	     2247585.00	      598926.00	     1476546.00	          35.00	            .66	          32.35	          -7.61	          -6.28	         188.45	          30.50	Y
201606	2606   	裕民        	          -1.33	           1.41	          -4.35	          28.61	            .87	     2960496.00	    -1126860.00	      306349.00	         -12.04	            .91	         -37.53	         -20.37	       -6940.98	         158.15	          64.08	Y
201606	2607   	榮運        	            .41	           4.57	           2.03	          19.81	            .65	     1979817.00	      433998.00	     1550665.00	          18.22	            .63	          15.37	            .79	           9.07	         211.60	          37.63	Y
201606	2608   	大榮        	           1.56	           8.56	           9.20	          16.87	           2.51	     4596383.00	      754571.00	     1183140.00	          21.50	           1.69	          20.05	           6.54	           8.94	          87.94	          35.79	Y
201606	2609   	陽明        	          -2.44	          -3.10	         -31.09	           7.36	           1.07	    53682259.00	    -8450550.00	    -4559640.00	          -9.71	            .83	         -16.12	         -16.51	        -264.00	          60.51	          84.14	Y
201606	2610   	華航        	            .24	           5.19	           2.36	          10.43	            .93	    68833989.00	     1412188.00	    11189007.00	          13.99	            .73	           2.69	          -5.43	          -6.36	          65.50	          72.93	Y
201606	2611   	志信        	            .10	           1.74	            .90	          14.08	            .52	      620689.00	       25036.00	       81030.00	          30.47	            .60	           4.88	         -10.78	          -2.93	         115.84	          39.52	Y
201606	2612   	中航        	            .44	           2.88	           1.02	          42.90	            .51	     1635426.00	      112932.00	      618345.00	          27.33	            .71	          10.16	          -2.27	          -4.14	         148.38	          49.52	Y
201606	2613   	中櫃        	            .40	           2.16	           1.28	          30.98	            .50	     1257386.00	       34140.00	      130273.00	           8.51	            .56	           2.99	           -.54	          24.57	          66.21	          55.90	Y
201606	2614   	東森        	            .10	           -.56	            .18	           6.84	            .76	     5257668.00	        9302.00	      425775.00	          30.61	            .67	           1.39	          -5.76	          48.01	          81.36	          69.30	Y
201606	2615   	萬海        	            .13	           3.47	            .82	          15.09	           1.18	    27812451.00	      286212.00	     2873612.00	           9.47	            .90	           1.63	         -15.64	         -52.95	         181.54	          56.36	Y
201606	2616   	山隆        	           1.43	           5.42	           5.62	          24.16	           1.04	     7301791.00	      162249.00	      313551.00	           9.99	            .63	           2.77	          -9.20	          16.12	          81.22	          50.01	Y
201606	2617   	台航        	            .01	           2.88	            .02	          23.53	            .51	     1157197.00	        2142.00	      359774.00	           2.48	            .57	            .66	         -14.32	         -79.98	         228.56	          24.25	Y
201606	2618   	長榮航      	            .60	           6.14	           4.61	          12.81	           1.09	    69374557.00	     2595235.00	    11868878.00	          14.23	            .72	           4.77	           5.02	          -3.26	          89.09	          71.29	Y
201606	2633   	台灣高鐵    	            .40	           3.05	           3.73	          10.49	           1.45	    20045985.00	     2221342.00	    14768401.00	          37.75	           1.03	          13.29	            .54	          56.77	         113.52	          87.44	N
201606	2634   	漢翔        	           1.17	           6.90	           9.31	          12.49	           3.52	    13808650.00	     1064963.00	     2041591.00	          15.38	           1.63	           9.76	           8.21	          27.01	         129.17	          65.38	Y
201606	2636   	台驊        	            .51	           2.52	           2.14	          19.39	           1.15	     4554143.00	       53719.00	      146090.00	          19.14	            .74	           2.16	          -8.72	          -5.51	         182.56	          47.12	Y
201606	2637   	慧洋-KY     	           1.65	           4.12	           3.17	          45.65	            .75	      343904.00	      844349.00	     3388495.00	          17.60	            .90	          15.78	           1.69	         -26.20	          31.92	          72.07	Y
201606	2640   	大車隊      	           1.56	           7.83	           5.81	          24.33	           2.18	      664318.00	       67964.00	      214156.00	          43.70	           1.31	          12.14	           6.28	          -8.92	         115.94	          54.73	Y
201606	2641   	正德        	           -.14	           3.35	          -1.06	          11.42	            .78	      381306.00	      -17349.00	      153517.00	          12.32	            .90	          -3.35	           3.11	         -32.97	          16.29	          65.38	Y
201606	2642   	宅配通      	            .71	           5.46	           4.18	          17.11	           1.42	     1312958.00	       68114.00	      119753.00	          18.47	           1.05	           6.25	            .74	          -4.31	         276.89	          26.20	Y
201606	2643   	捷迅        	           2.85	          11.72	          13.52	          22.23	           1.73	     1371167.00	       70285.00	      116044.00	          15.56	           1.00	           8.16	           8.02	          38.39	         243.60	          42.18	Y
201606	2701   	萬企        	            .47	           2.93	           2.75	          16.17	            .84	       93130.00	      185682.00	      227868.00	          50.92	            .73	         118.43	          -5.08	           1.48	         651.03	          13.81	N
201606	2702   	華園        	            .47	           5.64	           3.63	          12.39	           1.28	      661144.00	       44179.00	      252351.00	          77.15	           1.01	          12.79	          89.76	          91.18	         139.70	          75.86	Y
201606	2704   	國賓        	            .47	           3.31	           1.74	          24.81	           1.08	     1812745.00	      160684.00	      408554.00	          38.52	            .95	          11.57	            .75	          -2.82	         241.93	          25.10	Y
201606	2705   	六福        	           -.60	            .14	          -4.10	          13.91	            .63	     1503806.00	     -197668.00	       14990.00	          23.09	            .65	         -13.16	           7.53	         -30.18	         138.76	          55.20	Y
201606	2706   	第一店      	            .64	           3.68	           3.46	          17.48	            .97	       65739.00	      270635.00	      331217.00	          75.39	            .84	         192.69	          -9.41	          -2.30	        1330.37	          13.54	N
201606	2707   	晶華        	           3.57	           9.22	          12.43	          25.59	           7.19	     3355040.00	      453480.00	      793452.00	          33.25	           2.74	          16.58	           -.53	         -11.31	          85.38	          65.35	Y
201606	2712   	遠雄來      	            .23	           3.41	           1.89	          11.83	           2.33	      235404.00	       24120.00	       53303.00	          36.90	           1.87	          12.32	          -6.16	          -7.35	          31.87	          20.72	N
201606	2718   	晶悅        	            .49	           4.16	           1.89	          26.04	           1.14	      135697.00	       11152.00	       36505.00	          24.19	            .86	          10.82	           -.97	         -24.80	         259.89	          32.23	N
201606	2719   	燦星旅      	           -.47	          -1.20	          -3.67	          12.56	           1.16	     1266968.00	      -17009.00	      -10582.00	          13.79	            .53	          -1.35	         -19.42	         -22.53	         159.09	          53.96	Y
201606	2720   	和昇        	          -1.14	          -4.08	          -9.74	          11.63	           1.28	       48070.00	      -52101.00	      -36706.00	           7.64	           1.13	        -108.31	          29.05	         -67.18	          24.95	          40.87	Y
201606	2721   	楷捷-KY     	           -.25	            .59	          -2.08	          11.16	           1.30	      185513.00	      -43722.00	       16888.00	          14.65	            .65	         -25.27	         -17.27	         -65.17	         187.40	          25.19	Y
201606	2722   	夏都        	            .61	           6.48	           3.87	          15.79	           2.70	      345420.00	       62036.00	      120942.00	          53.73	           2.27	          22.62	           5.40	           3.65	          86.52	          16.04	N
201606	2723   	美食-KY     	           5.26	          13.46	           9.74	          52.98	           5.11	    10899264.00	      759756.00	     1647690.00	          57.30	           3.29	           9.55	          14.49	          14.06	         162.44	          36.36	Y
201606	2724   	富驛-KY     	          -3.15	           -.23	         -21.20	          13.11	            .87	      417360.00	     -120293.00	        2748.00	           7.24	            .82	         -28.90	          -6.58	         -54.29	          39.11	          76.01	Y
201606	2726   	雅茗-KY     	           1.59	           7.21	           7.94	          16.56	           3.79	      828560.00	       41527.00	       92297.00	          50.68	           1.72	           7.64	           9.64	          18.38	         261.40	          58.17	Y
201606	2727   	王品        	           2.15	           9.52	           5.43	          44.21	           2.58	     8146573.00	      246655.00	      789832.00	          49.06	            .99	           4.25	          -5.28	          -9.44	         140.01	          48.18	Y
201606	2729   	瓦城        	           7.32	          13.45	           9.49	          75.29	           2.99	     1947487.00	      170201.00	      315393.00	          51.73	           2.18	          10.64	          13.38	          12.87	         218.28	          27.13	Y
201606	2730   	美麗信      	            .04	           2.67	            .40	          10.55	            .76	      213359.00	        1576.00	       21001.00	          51.80	            .80	           1.10	           1.94	           4.25	          68.58	          51.97	N
201606	2731   	雄獅        	           2.48	           4.51	           7.91	          29.27	           3.12	    10444702.00	      171161.00	      259344.00	          12.72	           1.02	           2.06	           2.76	         -13.46	         135.78	          66.47	Y
201606	2732   	六角        	           1.61	           7.13	           5.10	          24.50	           3.07	      975522.00	       42711.00	      104024.00	          54.07	           1.67	           5.53	          27.38	          22.18	         219.03	          49.56	Y
201606	2733   	維格        	           2.18	           7.27	           4.73	          44.73	           1.21	      514358.00	       52603.00	       90532.00	          69.72	           1.08	          12.51	          -8.63	          -6.93	         293.49	          10.57	Y
201606	2734   	易飛網      	           -.30	            .75	          -1.65	          17.87	           1.03	      893689.00	       -9172.00	        5246.00	          13.54	            .77	           -.99	           1.57	          -8.19	         320.25	          50.43	Y
201606	2736   	高野        	           1.21	           5.93	           4.60	          27.46	           1.28	      402829.00	       59334.00	      110533.00	          58.37	            .99	          21.18	          -3.56	          -9.09	         195.58	          30.85	Y
201606	2738   	MHG-KY      	            .15	           2.71	           1.32	          11.28	           2.02	      383859.00	       10319.00	       77644.00	          29.12	           1.20	           4.48	          26.20	          14.58	          51.81	          73.29	Y
201606	2739   	寒舍        	           1.27	           8.74	           8.18	          16.35	           2.54	     2133116.00	      131455.00	      287130.00	          39.58	           1.33	           7.51	          -4.43	          -6.25	         100.23	          48.08	Y
201606	2740   	天蔥        	           -.94	           4.26	          -5.57	          15.68	           2.55	      414491.00	      -15031.00	       18711.00	          45.92	           1.53	          -4.30	          -7.58	         -17.53	         138.69	          45.04	Y
201606	2741   	老四川      	           2.57	          12.31	          11.50	          21.92	           3.33	      378054.00	       47670.00	       69251.00	          45.05	           2.32	          15.21	          21.04	          44.86	         101.97	          30.34	N
201606	2743   	山富        	          -2.23	          -5.16	         -12.94	          15.91	           1.65	     2902513.00	      -62129.00	      -63742.00	           3.93	            .60	          -2.44	          24.41	         -51.75	         107.27	          69.10	Y
201606	2745   	五福        	           1.00	           3.32	           5.67	          16.86	           3.32	     3215063.00	       25075.00	       41231.00	          10.73	           1.00	           1.09	           1.27	         -27.50	         127.05	          70.02	Y
201606	2748   	雲品        	           1.63	           8.89	          12.71	          12.42	           5.04	      653573.00	       97987.00	      171625.00	          33.29	           2.35	          18.33	           8.31	          14.74	          27.21	          61.21	N
201606	2749   	欣恆美      	           1.63	           6.37	           7.89	          16.13	           2.88	      384923.00	       26064.00	       41862.00	          32.38	           2.14	           8.16	          50.94	          37.36	         278.41	          32.73	N
201606	2801   	彰銀        	            .68	            .39	           4.63	          14.83	           1.07	              -	     6069967.00	    13188483.00	              -	            .10	          37.56	           2.44	              -	              -	          93.07	N
201606	2809   	京城銀      	           1.92	           1.14	           7.42	          26.85	            .80	              -	     2195020.00	     3382747.00	              -	            .10	          65.01	           -.45	              -	              -	          87.00	Y
201606	2812   	台中銀      	            .49	            .35	           3.97	          12.36	            .72	              -	     1585836.00	     3953710.00	              -	            .07	          28.64	           -.68	              -	              -	          93.25	Y
201606	2816   	旺旺保      	            .29	            .54	           1.69	          16.53	            .73	              -	       59756.00	              -	          28.60	            .16	           2.01	            .84	         -20.96	              -	          77.20	Y
201606	2820   	華票        	            .71	            .55	           4.27	          16.80	            .72	              -	      959372.00	     1516453.00	              -	            .09	          79.01	          10.11	              -	              -	          89.55	N
201606	2823   	中壽        	           1.77	            .58	           6.75	          26.67	            .90	              -	     5916137.00	              -	           7.75	            .07	           6.09	          29.01	           4.37	              -	          92.71	N
201606	2832   	台產        	            .50	           1.55	           2.40	          20.55	            .92	              -	      181622.00	              -	          34.31	            .38	          11.62	         -17.35	         -44.52	              -	          58.59	N
201606	2834   	臺企銀      	            .46	            .23	           3.77	          11.74	            .66	              -	     2594434.00	     8139665.00	              -	            .06	          22.19	          -2.65	              -	              -	          95.27	Y
201606	2836   	高雄銀      	            .41	            .15	           2.65	          14.93	            .57	              -	      320318.00	     1370781.00	              -	            .04	          13.98	          -4.63	              -	              -	          95.10	Y
201606	2837   	凱基銀行    	            .44	            .43	           3.50	          12.68	              -	              -	     2036670.00	     4032648.00	              -	            .15	          41.94	         -23.49	              -	              -	          88.71	Y
201606	2838   	聯邦銀      	            .47	            .49	           3.50	          13.56	            .65	              -	     1238045.00	     4440166.00	              -	            .07	          26.39	           2.28	              -	              -	          93.15	Y
201606	2841   	台開        	            .45	           -.45	           1.78	          23.75	            .43	      125776.00	      316067.00	      545025.00	          50.77	            .56	         320.03	         -40.46	         -60.18	         108.48	          43.97	Y
201606	2845   	遠東銀      	            .54	            .38	           4.18	          12.75	            .70	              -	     1645495.00	     4654603.00	              -	            .09	          27.88	          -8.72	              -	              -	          92.80	Y
201606	2848   	華南保      	           1.34	           1.98	           6.35	          21.40	              -	              -	      267895.00	              -	          30.55	            .25	           9.66	           2.71	          -2.16	              -	          75.12	N
201606	2849   	安泰銀      	            .26	            .26	           1.47	          17.84	            .77	              -	      444235.00	     2275228.00	              -	            .11	          17.84	         -13.83	              -	              -	          90.21	Y
201606	2850   	新產        	           1.79	           2.22	           6.83	          25.92	            .92	              -	      564891.00	              -	          30.23	            .23	          10.07	          11.51	           9.64	              -	          74.80	N
201606	2851   	中再保      	            .55	           1.12	           3.33	          16.27	            .84	              -	      308408.00	              -	           8.00	            .22	           5.60	          -8.68	         -34.14	              -	          73.32	N
201606	2852   	第一保      	            .50	           1.33	           3.03	          16.72	            .68	              -	      150431.00	      192577.00	          28.72	            .23	           6.78	           5.45	         -11.18	              -	          66.08	N
201606	2855   	統一證      	            .23	            .69	           1.38	          16.93	            .68	              -	      313063.00	      525585.00	          82.32	            .31	          16.58	         -23.51	              -	         130.70	          72.11	Y
201606	2856   	元富證      	            .32	            .78	           2.34	          13.54	            .63	              -	      507497.00	      796453.00	          84.24	            .14	          25.16	          -5.22	              -	         119.85	          79.41	Y
201606	2867   	三商壽      	           1.72	            .39	           9.54	          18.99	            .76	              -	     2730892.00	              -	           6.73	            .03	           3.69	           3.31	          -3.95	              -	          96.62	N
201606	2880   	華南金      	            .73	            .39	           4.99	          14.78	           1.06	              -	     7690067.00	    15772794.00	              -	            .10	          37.75	          -1.79	              -	              -	          93.78	Y
201606	2881   	富邦金      	           2.32	            .49	           5.82	          40.34	            .88	              -	    23892514.00	    42398804.00	              -	            .09	          52.19	          -1.76	              -	              -	          92.77	Y
201606	2882   	國泰金      	           1.11	            .29	           3.10	          35.86	            .98	              -	    14243235.00	    30112142.00	              -	            .08	          24.62	           9.07	              -	              -	          94.15	Y
201606	2883   	開發金      	            .13	            .32	           1.18	          10.79	            .74	              -	     1943281.00	     5070862.00	              -	            .22	          22.93	         -25.57	              -	              -	          81.89	Y
201606	2884   	玉山金      	            .83	            .51	           5.86	          14.18	           1.22	              -	     7232972.00	    15244832.00	              -	            .14	          38.26	           3.61	              -	              -	          93.22	Y
201606	2885   	元大金      	            .55	            .52	           3.23	          16.71	            .63	              -	     6689095.00	    14688490.00	              -	            .14	          35.67	          12.64	              -	              -	          89.48	Y
201606	2886   	兆豐金      	            .69	            .39	           3.27	          20.83	           1.17	              -	     9431773.00	    21711151.00	              -	            .12	          39.25	          -3.13	              -	              -	          91.53	Y
201606	2887   	台新金      	            .72	            .53	           5.47	          12.17	            .92	              -	     6701820.00	    13871969.00	              -	            .13	          37.70	          -1.74	              -	              -	          92.09	Y
201606	2888   	新光金      	           -.10	            .02	           -.56	          10.83	            .59	              -	     -694645.00	     3189206.00	              -	            .03	          -1.29	           5.92	              -	              -	          95.96	Y
201606	2889   	國票金      	            .46	            .63	           3.77	          11.51	            .69	              -	     1312709.00	     2057212.00	              -	            .12	          60.87	            .60	              -	              -	          86.02	Y
201606	2890   	永豐金      	            .47	            .39	           3.78	          12.36	            .73	              -	     4982307.00	    11878835.00	              -	            .12	          30.63	          -7.88	              -	              -	          91.79	Y
201606	2891   	中信金      	            .79	            .42	           5.12	          14.45	           1.08	              -	    14306497.00	    29420633.00	              -	            .09	          29.56	          19.36	              -	              -	          94.08	Y
201606	2892   	第一金      	            .73	            .44	           4.68	          15.51	           1.04	              -	     8746263.00	    17489361.00	              -	            .11	          40.55	            .85	              -	              -	          92.52	Y
201606	2897   	臺工銀      	            .38	            .44	           3.69	          12.31	            .63	              -	     1607777.00	     3545676.00	              -	            .10	          45.64	          19.99	              -	              -	          90.93	Y
201606	2901   	欣欣        	            .14	           2.14	           1.17	          11.53	           2.21	       52445.00	       10024.00	       21467.00	          84.79	           1.85	          18.47	          -3.62	          -3.99	         439.13	          16.19	N
201606	2903   	遠百        	            .29	           2.60	           1.41	          19.99	            .87	    20234403.00	      511935.00	     2614303.00	          51.14	            .59	           4.32	          -2.08	          -2.42	          31.44	          64.47	Y
201606	2904   	匯僑        	            .90	          10.31	           6.67	          12.84	           2.13	        2358.00	       62398.00	      114293.00	          42.23	           1.67	          28.66	          -3.06	          -6.01	         304.72	          23.19	Y
201606	2905   	三商        	           2.11	            .44	           9.15	          19.20	            .97	    81387415.00	     2765317.00	     3916084.00	          15.89	            .03	           3.23	           4.99	           8.78	        1439.55	          96.51	Y
201606	2906   	高林        	            .05	           1.29	            .54	          14.17	            .84	     2932570.00	       23061.00	       78674.00	          22.80	            .50	           1.70	           2.54	          11.21	         152.47	          40.35	Y
201606	2908   	特力        	            .83	           5.15	           5.74	          14.34	           1.39	    18399539.00	      423421.00	     1113060.00	          31.74	            .76	           3.30	          -1.20	           1.70	         101.70	          70.30	Y
201606	2910   	統領        	            .06	           1.16	            .44	          12.67	           2.13	      232958.00	        9730.00	       61174.00	          60.18	           1.37	           6.16	           1.48	          -4.05	          54.65	          59.47	Y
201606	2911   	麗嬰房      	           -.48	            .40	          -2.89	          14.17	            .94	     4109811.00	      -89796.00	       40823.00	          47.12	            .70	          -2.79	          -9.60	         -12.89	         173.84	          55.07	Y
201606	2912   	統一超      	           4.84	          10.41	          19.05	          23.55	          10.66	   105750988.00	     5684052.00	     9660508.00	          32.75	           2.81	           6.45	           6.13	           8.62	          96.19	          69.67	Y
201606	2913   	農林        	            .27	            .62	           1.27	          20.71	            .72	      213734.00	      204053.00	      291616.00	          52.44	            .65	          55.83	         -28.32	           4.97	         256.76	          35.02	Y
201606	2915   	潤泰全      	           3.04	           6.40	          10.06	          24.85	           2.05	     3004583.00	     3459437.00	     3742514.00	          47.77	           1.10	          77.96	          -1.21	          12.78	          96.22	          41.04	Y
201606	2916   	滿心        	            .41	           4.32	           2.56	          15.49	           1.08	      685180.00	       22333.00	       52630.00	          45.06	            .86	           4.01	          -1.40	          -5.17	         304.49	          27.64	Y
201606	2923   	鼎固-KY     	            .76	           3.13	           2.40	          30.64	            .67	     1870029.00	     1365079.00	     3438643.00	          59.84	            .59	          80.68	         -33.40	         -12.26	         465.24	          53.03	Y
201606	2924   	東凌-KY     	            .01	           1.60	            .04	          23.28	           2.19	      540222.00	         369.00	       20172.00	          66.29	           1.58	           1.14	         -19.74	         -18.15	         380.88	          39.79	Y
201606	2926   	誠品生活    	           4.78	           8.71	          14.96	          30.69	           5.60	     2092007.00	      226633.00	      394324.00	          49.69	           1.91	          13.23	          21.37	          31.14	         106.94	          67.53	Y
201606	2928   	紅馬-KY     	           1.32	           5.37	           5.37	          26.48	           2.20	     2233307.00	       61400.00	       93313.00	          43.80	           1.47	           3.39	          49.85	          24.57	         244.27	          38.10	Y
201606	2929   	淘帝-KY     	           8.67	          12.26	          14.14	          51.54	           2.17	     2514612.00	      503382.00	      696829.00	          38.74	           1.42	          27.06	           5.80	           1.03	         276.14	          37.86	Y
201606	2936   	客思達-KY   	           2.57	           6.06	           6.35	          41.02	              -	     6309454.00	      170911.00	      309501.00	          30.20	            .75	           4.14	           9.73	          15.31	         245.04	          38.22	Y
201606	2937   	集雅社      	            .82	           4.14	           6.27	          13.26	           1.92	      578212.00	       24636.00	       33213.00	          28.36	           1.09	           5.40	          13.44	          11.91	         183.12	          43.73	Y
201606	2938   	床的世界    	            .23	           2.71	           1.44	          16.88	              -	      304585.00	        4168.00	       22340.00	          59.20	            .79	           2.87	          -9.57	          -9.87	         128.95	          59.75	Y
201606	3002   	歐格        	            .25	           2.12	           1.92	          12.64	            .79	      205882.00	       25208.00	       35207.00	          32.86	            .62	          14.45	         -12.11	          -1.24	        1187.20	          21.34	Y
201606	3003   	健和興      	           1.11	           6.00	           4.29	          26.09	           1.40	     1454696.00	      174947.00	      322522.00	          35.19	           1.17	          17.02	          -3.62	          10.81	         473.13	          23.56	Y
201606	3004   	豐達科      	           2.13	           8.81	           8.46	          25.31	           2.43	      815047.00	      112252.00	      208293.00	          33.29	           1.60	          16.87	          12.34	          10.40	         108.55	          43.51	Y
201606	3005   	神基        	           1.16	           5.91	           5.15	          22.33	           1.02	     9032012.00	      744244.00	     1357349.00	          26.92	            .62	          10.40	           4.77	          18.40	         177.36	          38.21	Y
201606	3006   	晶豪科      	           1.12	           2.62	           4.28	          25.40	           1.21	     4127503.00	      286642.00	      458815.00	          15.93	            .93	           8.13	          -8.77	         -23.40	         344.56	          24.29	Y
201606	3008   	大立光      	          54.52	          12.99	          11.70	         459.68	           6.41	    18314831.00	     7312881.00	    11245692.00	          63.35	           4.44	          55.85	         -24.76	         -16.80	         242.73	          30.78	Y
201606	3010   	華立        	           2.32	           3.39	           5.44	          41.42	           1.13	    19038371.00	      577947.00	      914261.00	           9.49	            .67	           4.25	           3.26	           6.31	         168.05	          59.97	Y
201606	3011   	今皓        	           -.35	            .21	          -2.95	          11.62	            .64	     1082538.00	      -39621.00	        4485.00	           7.04	            .52	          -2.67	           8.17	          96.78	         192.40	          36.44	Y
201606	3013   	晟銘電      	            .08	           5.68	           2.22	          12.18	           1.23	     1807579.00	       52573.00	      207264.00	          10.46	            .79	           3.11	          15.87	          29.49	         188.42	          35.41	Y
201606	3014   	聯陽        	           1.07	           4.93	           4.44	          23.19	           1.28	     1640011.00	      161531.00	      227750.00	          50.73	            .96	          13.72	            .69	           5.75	         352.04	          25.19	Y
201606	3015   	全漢        	            .55	           1.58	           1.28	          41.58	            .55	     7754013.00	      108625.00	      239245.00	          12.07	            .32	           2.00	          13.34	          37.50	         168.85	          41.89	Y
201606	3016   	嘉晶        	            .15	           6.71	           1.95	          11.18	           1.97	     1415911.00	       36705.00	      162585.00	          10.24	           1.55	           3.08	          39.93	          15.81	         259.70	          24.44	Y
201606	3017   	奇鋐        	           1.12	           4.10	           4.58	          23.62	           1.02	    12747235.00	      394171.00	      964717.00	          13.02	            .55	           4.27	           5.27	          18.74	         141.55	          67.04	Y
201606	3018   	同開        	           -.14	            .35	          -1.30	          10.55	           1.55	      656926.00	       -6975.00	        4612.00	           5.42	            .94	          -1.20	          18.60	         -14.12	         194.27	          59.24	Y
201606	3019   	亞光        	            .49	           4.18	           1.56	          39.70	            .67	     8330535.00	      241683.00	      885178.00	          17.12	            .41	           3.67	          -4.07	          29.85	         272.54	          27.61	Y
201606	3021   	鴻名        	            .48	           4.56	           4.16	          11.68	           1.08	      897413.00	       50269.00	       91591.00	          24.82	            .86	           7.30	           3.25	          14.35	         209.47	          38.29	Y
201606	3022   	威強電      	           1.90	           7.40	           8.44	          22.19	           1.73	     3232476.00	      623617.00	      877795.00	          34.72	           1.17	          24.56	         -12.64	          -7.38	         205.05	          37.18	Y
201606	3023   	信邦        	           2.83	          10.08	          11.18	          23.80	           2.95	     6777528.00	      617068.00	      969283.00	          24.51	           1.54	          12.80	           9.86	          20.20	         157.21	          52.63	Y
201606	3024   	憶聲        	           -.41	           -.39	          -5.36	           7.38	            .42	     1982999.00	     -113700.00	      -20849.00	          14.99	            .51	          -5.34	         -27.51	         -20.22	          93.78	          55.85	Y
201606	3025   	星通        	            .11	           2.22	           1.09	          10.73	            .93	      245585.00	        8272.00	       20453.00	          50.42	            .81	           4.11	           2.07	          12.44	         725.14	          17.07	Y
201606	3026   	禾伸堂      	           1.21	           3.39	           2.07	          35.76	            .94	     6175543.00	      183417.00	      397879.00	          14.82	            .70	           4.03	          -9.01	          -8.45	         229.78	          32.33	Y
201606	3027   	盛達        	            .37	           3.02	           2.29	          16.39	            .88	      897877.00	       36700.00	       80830.00	          22.94	            .78	           6.27	          42.86	          16.69	         185.54	          41.89	Y
201606	3028   	增你強      	            .75	           1.92	           3.29	          22.06	            .84	    10704431.00	      161271.00	      244589.00	           6.29	            .63	           1.85	          -7.64	          -5.13	         154.38	          61.57	Y
201606	3029   	零壹        	            .62	           2.92	           4.05	          15.29	           1.08	     2694154.00	       76146.00	       97839.00	           9.57	            .65	           3.41	           6.58	           1.70	         217.02	          41.74	Y
201606	3030   	德律        	           1.23	           6.08	           5.44	          21.24	           2.02	     1718379.00	      291001.00	      410824.00	          55.51	           1.45	          20.86	         -30.16	         -28.15	         256.03	          28.03	Y
201606	3031   	佰鴻        	            .43	           3.95	           2.48	          13.99	            .63	     1058441.00	       72631.00	      161143.00	          16.52	            .50	           7.84	           1.52	          18.82	         305.73	          22.19	Y
201606	3032   	偉訓        	           1.45	           5.62	           6.50	          17.14	           2.12	     2177114.00	      149566.00	      287562.00	          18.85	            .71	           9.38	          41.98	          30.98	         166.14	          61.42	Y
