西元年月	股票代碼	公司簡稱	EPS	ROA(C)稅前息前折舊前	ROE(A)─稅後	每股淨值(B)	當季季底P/B	營業收入毛額	合併總損益	稅前息前折舊前淨利	營業毛利率	Tobins Q	稅前淨利率TSE	營收成長率	營業毛利成長率	流動比率	負債比率％	合併(Y/N)
201609	2228   	劍麟        	           6.85	          18.26	          15.07	          46.65	           5.04	     3371407.00	      517659.00	      811444.00	          32.19	           3.90	          20.92	          14.61	          19.94	         339.98	          23.93	Y
201609	2230   	泰茂        	           -.17	           2.56	           -.27	          12.44	           1.09	      332391.00	       -1472.00	       22238.00	          18.73	            .88	           -.48	          19.87	           5.48	         317.38	          44.88	Y
201609	2231   	為升        	           9.67	          24.04	          30.39	          27.95	          11.19	     2681121.00	      820302.00	     1097532.00	          55.75	           5.39	          38.05	          24.83	          25.91	         187.45	          50.56	Y
201609	2233   	宇隆        	           4.10	          13.34	           9.29	          43.67	           1.87	     1581303.00	      201632.00	      394018.00	          35.79	           1.41	          18.14	           7.66	          24.37	         234.76	          30.71	Y
201609	2235   	謚源        	           4.08	          14.14	          13.50	          29.78	           4.20	      693434.00	      130156.00	      212097.00	          32.35	           2.88	          23.55	           2.54	           2.33	          83.25	          37.35	N
201609	2236   	百達-KY     	           2.31	          11.44	           8.45	          29.82	           1.98	     1423008.00	      112261.00	      210192.00	          28.61	           1.23	          11.30	          27.45	          43.28	         263.94	          29.38	Y
201609	2239   	英利-KY     	           9.05	          11.48	          13.07	          78.95	           2.58	    10999423.00	     1062425.00	     1840100.00	          22.68	           1.43	          12.32	          32.91	          64.61	         124.89	          48.20	Y
201609	2301   	光寶科      	           2.94	           6.95	           8.65	          31.83	           1.43	   170348670.00	     6795650.00	    14496125.00	          13.56	            .70	           5.37	           4.48	          11.97	         133.42	          63.65	Y
201609	2302   	麗正        	            .10	           2.60	            .95	          10.09	            .62	      380270.00	       16139.00	       55256.00	          28.73	            .58	           4.96	           3.31	           -.84	         162.19	          16.52	Y
201609	2303   	聯電        	            .47	          11.94	           1.52	          17.81	            .67	   111571713.00	     3414231.00	    43226416.00	          19.73	            .62	           3.45	          -1.28	         -12.78	         128.20	          41.59	Y
201609	2305   	全友        	           1.86	            .41	          17.04	          11.47	            .83	      532437.00	      381466.00	      536682.00	          37.74	            .70	          96.11	          -8.90	         -12.31	         418.49	          18.50	Y
201609	2308   	台達電      	           5.33	          10.94	          11.20	          45.49	           3.67	   157341283.00	    14190058.00	    25289887.00	          27.93	           1.99	          11.59	           6.42	           9.50	         182.49	          46.60	Y
201609	2311   	日月光      	           1.79	          12.32	           8.83	          19.61	           1.99	   197755474.00	    14555214.00	    42157225.00	          19.12	           1.16	           9.29	          -4.81	           2.58	         121.09	          55.30	Y
201609	2312   	金寶        	            .79	           6.82	           6.65	          12.10	           1.07	    94428172.00	     1481413.00	     4602850.00	           6.10	            .52	           2.13	         177.09	         154.51	         104.44	          68.41	Y
201609	2313   	華通        	            .64	           7.46	           3.77	          16.35	            .98	    31736745.00	      758143.00	     3683384.00	          12.08	            .67	           3.68	           2.14	         -17.94	         153.12	          60.95	Y
201609	2314   	台揚        	            .59	           5.25	           5.82	          10.17	           2.73	     5717194.00	      117681.00	      294846.00	          16.70	           1.25	           2.96	          31.46	          67.06	         125.16	          61.73	Y
201609	2316   	楠梓電      	           -.45	            .74	          -1.42	          27.93	            .70	     3533940.00	     -127485.00	      107828.00	           8.49	            .62	          -4.78	         -26.87	         -45.70	         340.23	          37.43	Y
201609	2317   	鴻海        	           4.62	           8.43	           7.69	          57.28	           1.38	  2955494349.00	    80884777.00	   178286239.00	           6.87	            .72	           3.74	          -3.18	          -7.26	         158.76	          56.14	Y
201609	2321   	東訊        	            .16	           4.76	          11.32	            .46	           2.40	     2923934.00	       55251.00	      124882.00	          12.61	            .67	           2.07	          -4.75	          30.54	         108.03	          79.52	Y
201609	2323   	中環        	           -.53	           3.06	          -4.54	          11.67	            .34	     8524791.00	    -1054263.00	     1001895.00	           5.51	            .43	         -11.36	         -14.74	          83.37	         212.38	          28.33	Y
201609	2324   	仁寶        	           1.27	           3.90	           5.69	          23.22	            .84	   547471119.00	     6181831.00	    12888582.00	           4.35	            .46	           1.47	         -10.69	          -2.15	         140.53	          67.77	Y
201609	2325   	矽品        	           2.28	          14.47	          10.53	          20.63	           2.28	    62934405.00	     7104261.00	    18647259.00	          22.44	           1.48	          13.18	           1.38	         -12.65	         147.59	          46.54	Y
201609	2327   	國巨        	           4.37	          11.00	          10.95	          45.12	           1.45	    22427956.00	     2661997.00	     5029694.00	          24.21	           1.00	          14.88	           6.91	           7.80	         114.46	          53.07	Y
201609	2328   	廣宇        	           1.83	           4.16	           8.99	          19.45	           1.53	    12577390.00	     1013057.00	     1633083.00	           7.80	            .90	           8.96	          -8.41	          -5.86	         182.30	          37.05	Y
201609	2329   	華泰        	            .62	          10.05	           7.90	           8.06	           1.56	    12045635.00	      505044.00	     1793744.00	          13.41	            .91	           5.10	           3.19	          -6.88	          65.67	          62.69	Y
201609	2330   	台積電      	           9.03	          26.09	          18.68	          49.48	           3.69	   685711092.00	   234109989.00	   443797420.00	          49.26	           2.89	          39.95	           7.15	           8.44	         275.51	          25.30	Y
201609	2331   	精英        	          -2.18	          -5.37	          -9.07	          20.77	            .63	    21979318.00	    -1186308.00	    -1225466.00	          14.02	            .42	          -7.90	         -42.98	         -29.70	         151.88	          47.64	Y
201609	2332   	友訊        	          -1.68	          -2.97	         -10.06	          14.56	            .78	    17057994.00	    -1045593.00	     -713723.00	          25.58	            .48	          -5.66	         -14.97	         -16.39	         139.33	          48.61	Y
201609	2337   	旺宏        	           -.27	           1.84	          -5.27	           4.87	            .86	    17359126.00	     -948759.00	      686122.00	          21.16	            .78	          -6.28	          13.25	          79.59	         175.91	          50.31	Y
201609	2338   	光罩        	           -.45	            .65	          -4.14	          13.12	            .68	      919306.00	     -142976.00	       14261.00	           5.55	            .57	         -15.98	         -20.30	         -63.20	         713.94	           8.93	Y
201609	2340   	光磊        	           1.25	           6.96	           8.78	          14.27	            .91	     4232830.00	      679878.00	     1090978.00	          29.55	            .76	          18.09	           2.37	           8.73	         295.39	          28.40	Y
201609	2342   	茂矽        	           -.32	           1.45	         -13.70	           2.07	           1.12	     1070611.00	     -123262.00	      -12597.00	          15.45	            .76	         -11.88	          -4.80	         158.49	          83.34	          63.56	Y
201609	2344   	華邦電      	            .58	          11.07	           5.41	          11.92	            .85	    31316548.00	     2269207.00	     7192409.00	          28.67	            .73	           8.83	           9.84	           2.35	         230.29	          32.80	Y
201609	2345   	智邦        	           2.53	          13.14	          16.48	          15.30	           3.20	    20939598.00	     1356989.00	     1974749.00	          20.53	           1.75	           8.28	          18.84	          34.07	         202.06	          45.24	Y
201609	2347   	聯強        	           2.13	           3.64	           8.59	          24.69	           1.41	   252052622.00	     3706290.00	     4901168.00	           3.42	            .82	           1.62	          10.59	           3.66	         121.38	          65.80	Y
201609	2348   	海悅        	            .13	           1.59	            .94	          12.84	           1.73	      289820.00	       10559.00	       25344.00	          39.11	           1.38	           6.47	         -62.99	         -50.97	         208.67	          38.42	Y
201609	2349   	錸德        	           -.74	           2.26	          -6.66	           8.10	            .80	     8012265.00	    -1292563.00	      672446.00	           5.76	            .65	         -14.66	          -2.24	         513.45	         164.98	          34.75	Y
201609	2351   	順德        	           2.88	          13.47	          11.25	          26.98	           1.56	     6561624.00	      579550.00	     1311809.00	          20.86	           1.04	          11.06	          -2.47	          15.81	         196.58	          46.81	Y
201609	2352   	佳世達      	           1.39	           5.18	           7.65	          14.14	            .94	    95270219.00	     2393567.00	     4862708.00	          12.61	            .55	           3.03	          -3.66	          12.37	          97.48	          66.49	Y
201609	2353   	宏碁        	            .28	           2.12	           1.30	          20.63	            .72	   171070410.00	      833230.00	     2516927.00	          10.32	            .33	            .71	         -12.45	          -4.35	         139.90	          59.98	Y
201609	2354   	鴻準        	           5.92	          10.52	           8.91	          68.18	           1.35	    58894639.00	     8349859.00	    12536201.00	          20.49	            .98	          18.04	         -20.48	          -6.86	         232.10	          30.68	Y
201609	2355   	敬鵬        	           4.60	          13.58	          11.42	          39.15	           1.78	    18185384.00	     1797495.00	     3316373.00	          18.12	           1.22	          13.80	           5.85	          37.58	         177.91	          35.58	Y
201609	2356   	英業達      	           1.08	           5.28	           5.48	          14.86	           1.72	   315348353.00	     3345774.00	     8869806.00	           5.56	            .60	           1.53	          10.49	          10.11	         119.70	          65.83	Y
201609	2357   	華碩        	          19.21	           5.95	           8.35	         238.26	           1.17	   340404130.00	    14554531.00	    19904235.00	          14.05	            .63	           5.47	            .23	          -2.53	         164.31	          46.97	Y
201609	2358   	廷鑫        	          -2.01	          -9.98	         -22.39	           7.99	           1.61	     1218995.00	      -99894.00	      -69423.00	          -6.03	           1.15	          -9.00	          12.60	          16.65	         129.26	          40.39	N
201609	2359   	所羅門      	            .51	           3.59	           2.07	          25.63	            .59	     3014328.00	      101317.00	      212406.00	          21.16	            .45	           6.01	          -9.88	          -7.16	         439.54	          16.18	Y
201609	2360   	致茂        	           3.54	          11.14	          13.25	          26.41	           3.24	     8944102.00	     1310383.00	     1886678.00	          46.53	           2.05	          18.09	          24.09	          33.94	         236.89	          43.11	Y
201609	2362   	藍天        	            .55	           1.64	            .77	          68.35	            .46	    13994964.00	      356724.00	     1633693.00	          31.33	            .60	           5.26	           1.20	         -10.21	         102.51	          62.00	Y
201609	2363   	矽統        	           -.06	           -.22	           -.46	          12.26	            .57	      136266.00	      -31926.00	      -13807.00	          52.48	            .57	         -24.95	         -23.08	         -11.73	        3697.46	            .67	Y
201609	2364   	倫飛        	          -1.53	          -7.06	         -28.64	           4.60	            .70	      668385.00	     -139293.00	      -92018.00	          20.55	            .73	         -20.65	          25.97	          78.88	          60.27	          65.33	Y
201609	2365   	昆盈        	           -.33	            .08	          -2.46	          14.40	            .70	     2707283.00	     -101021.00	       -3379.00	          20.38	            .62	          -3.02	         -39.89	         -39.21	         220.87	          31.75	Y
201609	2367   	燿華        	          -1.79	           1.48	         -11.21	          14.72	            .70	     8819895.00	    -1005733.00	      104020.00	           3.58	            .64	         -11.32	         -12.21	         -79.34	         112.41	          57.42	Y
201609	2368   	金像電      	            .03	           5.36	            .25	          13.09	            .94	    14073830.00	       17487.00	     1221636.00	          13.14	            .71	            .30	          -2.82	           2.78	         131.55	          67.43	Y
201609	2369   	菱生        	            .52	           9.28	           3.03	          16.36	            .75	     4154985.00	      189545.00	      923478.00	          11.27	            .71	           3.37	            .72	          52.43	         266.10	          34.12	Y
201609	2371   	大同        	           -.85	           2.71	          -4.73	          13.19	            .61	    65003861.00	    -3259987.00	     8817237.00	          10.35	            .54	          -3.32	         -10.47	          53.51	         115.69	          62.92	Y
201609	2373   	震旦行      	           2.98	          10.24	          12.62	          21.87	           2.55	    10707504.00	      997363.00	     1487609.00	          41.09	           1.41	          11.01	           8.78	           8.77	         178.30	          47.45	Y
201609	2374   	佳能        	            .90	           4.78	           3.37	          29.11	            .56	     7982245.00	      288862.00	      637737.00	          13.83	            .40	           4.15	         -45.18	         -36.55	         172.47	          32.67	Y
201609	2375   	智寶        	           -.94	           1.57	          -7.00	          20.13	            .76	     1817053.00	     -157156.00	      -83188.00	          14.32	            .41	          -7.41	          68.67	          44.99	         226.97	          33.39	Y
201609	2376   	技嘉        	           2.83	           7.93	           7.92	          35.68	           1.17	    39992488.00	     1781939.00	     2841983.00	          18.04	            .74	           5.86	           3.59	           2.36	         246.47	          36.07	Y
201609	2377   	微星        	           4.38	          10.17	          14.31	          30.69	           2.66	    75646790.00	     3697221.00	     4877096.00	          14.58	           1.40	           5.89	          23.59	          21.68	         187.90	          47.33	Y
201609	2379   	瑞昱        	           4.67	           7.95	          10.76	          42.60	           2.42	    29113352.00	     2357622.00	     3951480.00	          43.43	           1.32	           8.81	          29.36	          31.74	         145.45	          58.90	Y
201609	2380   	虹光        	          -1.11	          -1.11	          -7.55	          14.05	            .49	     1689158.00	     -232762.00	      -51956.00	          32.11	            .43	         -11.67	         -10.39	          -5.83	         339.95	          22.60	Y
201609	2382   	廣達        	           2.87	           3.85	           8.17	          33.23	           1.97	   628737052.00	    11232975.00	    21505069.00	           5.26	            .83	           2.27	         -14.12	           -.30	         123.36	          76.66	Y
201609	2383   	台光電      	           6.21	          17.65	          20.24	          30.91	           2.77	    16192037.00	     1979272.00	     3197346.00	          26.04	           1.57	          17.43	           2.20	          10.10	         191.54	          46.05	Y
201609	2385   	群光        	           3.15	          10.30	           9.34	          32.93	           2.54	    55861046.00	     2458055.00	     4446240.00	          16.82	           1.02	           4.97	          -5.79	           7.00	         119.07	          57.32	Y
201609	2387   	精元        	           1.48	           9.22	           4.62	          29.45	            .74	    10262991.00	      398227.00	     1312850.00	          14.35	            .52	           6.40	         -15.41	           2.43	         181.42	          39.56	Y
201609	2388   	威盛        	            .35	           1.42	           4.89	           7.39	           1.46	     3517321.00	      160199.00	      371165.00	          28.56	            .87	           4.35	           3.36	          11.48	         157.73	          59.28	Y
201609	2390   	云辰        	           -.24	          -3.81	          -1.98	          12.03	           1.51	      647964.00	      -51789.00	        3571.00	          16.50	           1.33	          -7.43	           4.16	          -2.94	         241.04	          20.14	Y
201609	2392   	正崴        	            .52	           3.89	            .83	          45.32	            .86	    63057048.00	      231658.00	     3544168.00	           9.74	            .56	            .76	         -16.10	         -16.07	         109.20	          62.98	Y
201609	2393   	億光        	           3.08	           9.10	           7.71	          38.67	           1.30	    22312924.00	     1370761.00	     3472482.00	          24.98	            .83	           7.86	           1.47	           8.02	         160.48	          53.38	Y
201609	2395   	研華        	           6.72	          16.54	          17.97	          37.61	           7.15	    31197244.00	     4259216.00	     5980814.00	          40.93	           4.98	          16.99	          10.44	          12.81	         191.99	          30.11	Y
201609	2397   	友通        	           3.52	          13.87	          13.12	          27.21	           1.99	     2922941.00	      403156.00	      528368.00	          33.85	           1.58	          17.25	          24.46	          35.10	         420.63	          20.71	Y
201609	2399   	映泰        	           -.23	           -.87	          -1.75	          12.88	            .74	     2262987.00	      -40468.00	      -25658.00	          11.93	            .54	          -1.69	          -1.64	          66.44	         343.51	          26.63	Y
201609	2401   	凌陽        	            .11	           3.39	           1.68	          15.28	            .76	     5762699.00	      184071.00	      567119.00	          42.37	            .62	           4.47	         -10.14	          -5.94	         315.68	          26.05	Y
201609	2402   	毅嘉        	           -.27	           2.49	          -1.25	          20.41	            .74	     4503203.00	      -82783.00	      303391.00	           5.40	            .65	          -2.09	         -22.41	         -31.92	         166.18	          37.97	Y
201609	2404   	漢唐        	           4.79	           9.54	          18.52	          26.02	           1.83	    11474852.00	     1152910.00	     1427810.00	          15.15	            .75	          12.19	          27.90	          42.84	         144.36	          58.83	Y
201609	2405   	浩鑫        	           -.07	           1.05	           -.72	          10.78	            .92	     3387377.00	      -26843.00	       51828.00	          18.42	            .72	           -.55	         -13.00	          30.21	         324.72	          27.84	Y
201609	2406   	國碩        	            .50	           6.62	           8.93	          19.47	           1.18	    14184304.00	      881816.00	     2197970.00	          14.46	            .81	           9.95	          10.04	          15.13	         165.31	          59.81	Y
201609	2408   	南亞科      	           1.33	           8.46	           6.24	          22.57	           1.74	    29534545.00	     3651084.00	     9382710.00	          30.83	           1.30	          14.56	         -11.89	         -35.95	          69.08	          46.96	Y
201609	2409   	友達        	           -.12	           7.32	           -.89	          17.99	            .64	   237910348.00	    -1768386.00	    31108086.00	           7.28	            .57	           -.04	         -14.32	         -51.17	         127.92	          54.17	Y
201609	2412   	中華電      	           4.16	          14.49	           8.99	          46.16	           2.39	   171657564.00	    33178735.00	    64013517.00	          36.57	           1.99	          23.10	           1.23	           -.77	         135.42	          15.46	Y
201609	2413   	環科        	            .44	           3.89	           2.78	          15.70	            .77	     3114548.00	       56062.00	      264802.00	          16.71	            .72	           3.01	          -5.24	         -15.32	         145.94	          53.99	Y
201609	2414   	精技        	           1.18	           4.88	           6.71	          15.41	           1.07	    12125428.00	      199948.00	      301441.00	           9.70	            .58	           2.06	           3.35	           7.40	         156.47	          52.73	Y
201609	2415   	錩新        	           1.70	           9.52	           8.58	          17.50	           1.25	     1766028.00	      155556.00	      389121.00	          32.18	            .85	          13.89	          10.70	          53.57	         127.81	          55.11	Y
201609	2417   	圓剛        	           -.47	           1.46	           -.88	          15.24	            .68	     1869586.00	      -37406.00	       73956.00	          49.96	            .41	           -.38	          12.49	          25.82	         395.48	          14.59	Y
201609	2419   	仲琦        	           1.14	           6.66	           8.24	          14.16	           1.51	     6051328.00	      295492.00	      516152.00	          25.48	            .82	           6.29	           4.94	          26.02	         193.04	          54.40	Y
201609	2420   	新巨        	           2.39	           8.39	          12.88	          18.18	           2.02	     2330573.00	      365187.00	      524950.00	          39.32	           1.29	          18.94	          -5.65	          -2.96	         136.78	          57.31	Y
201609	2421   	建準        	           1.47	           9.88	           9.42	          15.36	           1.67	     7686801.00	      371922.00	      740552.00	          22.37	            .95	           6.57	           2.08	          16.70	         157.70	          47.42	Y
201609	2423   	固緯        	           1.28	           9.51	           8.82	          14.55	           1.28	     1562568.00	      185716.00	      281639.00	          50.45	            .97	          14.15	           2.59	           5.04	         325.11	          27.80	Y
201609	2424   	隴華        	          -1.27	          -7.78	          -7.92	          15.35	           1.69	        2296.00	      -38214.00	      -37926.00	         -84.28	           1.67	       -1704.66	          -7.27	        -355.28	       10748.52	            .76	Y
201609	2425   	承啟        	            .36	           2.66	           2.22	          16.06	           1.46	     4967226.00	       39147.00	       69797.00	           3.59	           1.20	           1.06	          -8.41	         -21.10	         401.76	          23.14	Y
201609	2426   	鼎元        	            .35	           5.20	           2.25	          11.48	           1.12	     2335179.00	       78890.00	      241989.00	          22.91	            .95	           4.16	         -13.93	          -8.77	         228.92	          31.19	Y
201609	2427   	三商電      	            .21	           1.77	           1.87	          11.39	            .66	     1519428.00	       39333.00	       67365.00	          32.77	            .58	           2.91	          22.09	          11.47	         160.39	          44.09	Y
201609	2428   	興勤        	           5.15	          14.88	          13.65	          36.64	           1.75	     3990119.00	      653893.00	      995119.00	          30.70	           1.23	          22.15	           4.05	          15.31	         332.21	          30.31	Y
201609	2429   	銘旺科      	            .47	           8.27	           6.06	           9.80	           1.83	      757551.00	       21968.00	       77747.00	          10.72	           1.01	           2.91	          37.68	       10203.06	          71.28	          67.73	Y
201609	2430   	燦坤        	           2.41	           7.01	           8.40	          28.36	           1.05	    17066918.00	      388073.00	      619773.00	          15.69	            .51	           2.91	          -2.22	            .92	         102.36	          52.34	Y
201609	2431   	聯昌        	            .50	           3.80	           3.40	          14.80	           1.07	     2295756.00	       56017.00	      102474.00	          13.06	            .67	           2.62	         -19.74	          -3.44	         194.04	          39.20	Y
201609	2433   	互盛電      	           2.49	          18.46	           9.25	          23.43	           1.64	     2521376.00	      364469.00	     1336470.00	          33.53	           1.13	          16.42	          17.86	          -2.26	         105.77	          46.26	Y
201609	2434   	統懋        	          -1.26	          -9.78	         -18.05	           6.29	           1.03	      163372.00	     -139327.00	     -109803.00	         -22.47	            .84	         -85.43	           3.81	          82.92	         293.74	          32.80	Y
201609	2436   	偉詮電      	            .52	           4.08	           4.04	          12.91	           1.91	     1518148.00	      114414.00	      156203.00	          24.86	           1.56	           8.02	          16.49	          24.71	         456.23	          21.78	Y
201609	2437   	旺詮        	           3.74	           7.64	           7.55	          48.43	           1.03	     3105729.00	      249284.00	      439346.00	          20.34	            .83	           8.35	            .11	         -11.34	         276.11	          42.94	Y
201609	2438   	翔耀        	           -.07	           7.96	           3.11	           6.89	           1.80	      325458.00	       24518.00	       89707.00	          31.15	           1.19	          12.07	         -25.01	         -46.18	         242.50	          24.34	Y
201609	2439   	美律        	           6.97	          10.18	          21.09	          34.33	           3.63	    10898335.00	     1274253.00	     1813170.00	          20.42	           1.93	          14.00	          26.07	          40.63	         181.61	          50.26	Y
201609	2440   	太空梭      	           -.03	           1.53	           -.39	           8.11	           1.05	     1648346.00	       -4398.00	       35225.00	           9.05	            .88	            .10	         -10.13	          -9.68	         122.36	          49.59	Y
201609	2441   	超豐        	           2.89	          19.86	          11.83	          24.67	           1.62	     7716421.00	     1644053.00	     3191723.00	          28.44	           1.39	          24.08	           9.86	          12.87	         382.33	          14.03	N
201609	2442   	新美齊      	           -.05	           1.44	           -.44	          11.02	            .63	     1304052.00	       -9771.00	       25971.00	          18.87	            .74	           -.18	          46.54	           8.77	         153.48	          57.62	Y
201609	2443   	新利虹      	          -1.19	          -5.27	          -9.35	          11.59	            .61	      408724.00	     -174356.00	     -111029.00	         -11.65	            .53	         -42.63	          22.88	         -49.20	         611.47	          12.34	Y
201609	2444   	友旺        	            .70	           5.96	           6.42	          11.22	           1.18	     1184547.00	       60038.00	      102699.00	          18.78	            .90	           5.07	          -1.69	           7.71	         232.33	          43.22	Y
201609	2448   	晶電        	          -3.18	           1.90	          -6.71	          46.35	            .52	    19205064.00	    -3594211.00	     1220523.00	           3.91	            .51	         -17.80	          -1.98	         -30.79	         210.81	          27.48	Y
201609	2449   	京元電子    	           2.00	          16.99	          10.23	          19.83	           1.40	    14820210.00	     2327205.00	     7184170.00	          29.91	           1.11	          18.93	          15.67	          21.55	         173.01	          47.63	Y
201609	2450   	神腦        	           3.00	           9.55	          12.93	          22.90	           2.38	    26006275.00	      741015.00	      994750.00	          13.47	           1.28	           3.43	          -3.15	           2.16	         166.72	          46.33	Y
201609	2451   	創見        	           4.32	           9.84	           9.34	          44.97	           2.03	    16405103.00	     1862066.00	     2227573.00	          21.57	           1.84	          12.50	         -10.08	           2.08	         951.57	           9.67	Y
201609	2453   	凌群        	            .30	           3.15	           1.80	          16.89	            .70	     2484998.00	       31191.00	       98169.00	          25.08	            .46	           1.32	          -1.33	          -5.77	         213.84	          39.51	Y
201609	2454   	聯發科      	          11.93	           7.61	           7.92	         145.03	           1.66	   206836288.00	    18892993.00	    27189941.00	          36.01	           1.21	          10.46	          36.49	           8.89	         170.79	          37.50	Y
201609	2455   	全新        	           1.74	          16.34	          12.90	          14.72	           4.07	     1748123.00	      404560.00	      636901.00	          38.07	           2.95	          27.51	           -.94	           -.14	         208.40	          27.34	N
201609	2456   	奇力新      	           3.96	          12.55	          13.74	          28.24	           2.64	     3991969.00	      516340.00	     1128552.00	          27.37	           1.44	          15.47	          11.74	          23.56	         141.39	          60.96	Y
201609	2457   	飛宏        	          -1.60	          -1.14	          -8.44	          17.58	            .59	     8021532.00	     -444038.00	     -114989.00	          10.89	            .48	          -5.44	           -.69	          26.41	         122.38	          55.26	Y
201609	2458   	義隆        	           1.18	           7.62	           6.35	          16.09	           2.39	     4911364.00	      438522.00	      658651.00	          40.93	           1.63	          11.07	            .52	          -4.71	         288.57	          32.06	Y
201609	2459   	敦吉        	           2.86	           7.53	           7.11	          40.54	            .86	     9589819.00	      339146.00	      654700.00	           9.37	            .69	           4.51	          12.68	          11.08	         204.59	          43.59	Y
201609	2460   	建通        	            .12	           4.63	            .68	          16.82	            .67	     2634285.00	       19921.00	      277961.00	          13.22	            .70	           2.05	          -5.34	          50.98	         184.72	          54.16	Y
201609	2461   	光群雷      	            .90	           6.01	           4.18	          18.26	            .94	     3438190.00	      132811.00	      388579.00	          25.08	            .72	           5.67	          16.39	          23.54	         186.65	          49.69	Y
201609	2462   	良得電      	            .48	           3.17	           2.41	          18.33	           1.13	     3047122.00	       57662.00	      132393.00	          12.33	            .75	           2.91	          -1.46	           5.10	         230.95	          43.32	Y
201609	2464   	盟立        	           1.70	           5.48	           9.29	          17.73	           2.50	     6454641.00	      324947.00	      447022.00	          17.14	           1.19	           5.75	          11.54	            .67	         135.06	          61.09	Y
201609	2465   	麗臺        	          -1.09	          -4.94	         -19.54	           5.05	           1.62	     2038668.00	     -121580.00	      -80132.00	          13.67	            .87	          -5.98	          18.93	          -6.27	         101.01	          66.25	Y
201609	2466   	冠西電      	           -.23	           3.93	          -1.86	          11.21	           3.08	     1463245.00	      -34033.00	      137664.00	          12.66	           1.87	          -1.57	          56.66	          39.22	         137.98	          51.08	Y
201609	2467   	志聖        	           1.04	           4.78	           7.21	          13.12	           1.26	     2786901.00	      148214.00	      228934.00	          30.93	            .68	           5.33	          12.07	          18.91	         142.71	          65.28	Y
201609	2468   	華經        	            .42	           3.23	           2.65	          15.86	            .73	     1005984.00	       29438.00	       47064.00	          14.43	            .55	           3.67	          -1.43	           5.00	         275.76	          24.25	Y
201609	2471   	資通        	            .58	           1.05	           3.81	          14.70	            .96	      475994.00	       25998.00	       30996.00	          32.79	            .65	           6.20	          14.79	          31.49	         461.95	          32.31	Y
201609	2472   	立隆電      	           2.36	           7.79	           7.74	          21.85	           1.91	     4522380.00	      369031.00	      724417.00	          24.96	            .98	          10.76	           2.56	          10.65	         163.33	          42.92	Y
201609	2474   	可成        	          16.21	          15.80	          10.92	         146.90	           1.73	    55097961.00	    12517994.00	    27398984.00	          40.61	           1.30	          34.10	          -6.51	         -18.96	         208.39	          35.16	Y
201609	2475   	華映        	           -.38	           3.97	          -4.88	           1.43	           1.19	    29680815.00	    -1662908.00	     7492935.00	           7.27	            .57	          -2.30	         -18.72	        1346.70	         121.39	          61.13	Y
201609	2476   	鉅祥        	           1.73	          10.45	           7.57	          23.98	           1.07	     3668857.00	      380700.00	      722819.00	          29.74	            .75	          14.72	           2.76	          12.80	         337.77	          28.76	Y
201609	2477   	美隆電      	            .95	           7.54	           6.34	          13.33	           1.08	     2526666.00	      228549.00	      426498.00	          22.69	            .71	          12.08	         -16.46	          17.46	         233.13	          36.52	Y
201609	2478   	大毅        	            .68	           7.86	           3.47	          24.76	            .97	     2887110.00	      169027.00	      561189.00	          20.06	            .69	           8.45	          -3.74	          12.65	         189.37	          38.31	Y
201609	2480   	敦陽科      	           1.75	           6.40	           8.53	          20.17	           1.25	     2983062.00	      232801.00	      290626.00	          26.77	            .73	           9.12	         -11.77	          -4.76	         211.26	          42.28	Y
201609	2481   	強茂        	           1.26	           8.86	           7.16	          18.55	            .86	     9727623.00	      574108.00	     1829845.00	          20.55	            .68	           7.84	         -16.65	          -9.58	         170.56	          60.09	Y
201609	2482   	連宇        	            .20	           3.19	           1.45	          13.35	           1.06	      673719.00	       12060.00	       37642.00	          45.24	            .89	           2.26	           1.53	           9.93	         326.95	          25.49	Y
201609	2483   	百容        	           1.03	           7.85	           4.82	          21.18	            .82	     1212378.00	      114860.00	      229403.00	          29.76	            .72	          12.31	           2.95	          15.09	         343.58	          18.44	Y
201609	2484   	希華        	            .84	           8.29	           4.86	          18.05	           1.02	     2246986.00	      141128.00	      357357.00	          20.94	            .84	           8.20	           4.55	           8.67	         412.85	          28.25	Y
201609	2485   	兆赫        	           1.23	           6.69	           5.17	          22.43	           1.51	    10778911.00	      377958.00	      650820.00	          13.22	           1.21	           4.73	          41.26	          24.06	         416.36	          19.43	Y
201609	2486   	一詮        	           -.34	           4.89	          -2.03	          17.98	            .54	     3753007.00	      -74462.00	      391994.00	          10.13	            .54	          -2.71	         -23.88	          12.73	         243.97	          52.28	Y
201609	2488   	漢平        	           3.97	          13.35	          17.19	          23.59	           2.25	     2440872.00	      319433.00	      425285.00	          27.21	           1.40	          16.36	          45.38	          70.28	         201.52	          45.90	Y
201609	2489   	瑞軒        	           2.01	            .68	          11.29	          17.79	           1.40	    17300493.00	     1677031.00	     2235283.00	          10.86	            .75	          12.10	          28.21	          49.64	         202.66	          44.95	Y
201609	2491   	吉祥全      	           -.46	           -.40	          -7.56	           6.62	           1.18	      258891.00	      -51082.00	       -8680.00	          18.61	            .83	         -20.68	         -18.85	         -21.76	         271.64	          69.23	Y
201609	2492   	華新科      	           2.84	           9.52	          10.83	          26.95	           1.42	    13797060.00	     1687824.00	     2762613.00	          23.60	            .97	          14.04	          16.13	          55.72	         175.50	          44.82	Y
